netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
UO.UCHR,-123.870911,44.834572,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.930,10.134,0.2,1.685160,2.0,4.0,0.00363715,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UO.UCHR,-123.870911,44.834572,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.659702,1.0,2.0,0.03401206,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UO.VITI,-123.318085,44.281570,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.389768,4.0,13.0,0.04486635,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UO.VITI,-123.318085,44.281570,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.330,28.560,0.2,1.707376,2.0,5.0,0.01747749,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UO.VITI,-123.318085,44.281570,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.080,235.619,0.2,1.094865,1.0,7.0,0.02450962,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UO.WLOO,-122.737694,44.523418,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.050,94.248,0.2,4.070527,4.0,9.0,0.08011087,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UO.WLOO,-122.737694,44.523418,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.260,36.249,0.2,1.814670,2.0,4.0,0.02198944,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UO.WLOO,-122.737694,44.523418,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.050,376.991,0.2,0.724462,1.0,3.0,0.04126645,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.ANGUS,-123.492767,47.100842,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.100,47.124,0.2,8.226231,4.0,9.0,0.11337748,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.ANGUS,-123.492767,47.100842,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.370,25.472,0.2,2.935576,2.0,4.0,0.05040585,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.ANGUS,-123.492767,47.100842,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.290,64.998,0.2,0.561291,1.0,4.0,0.01000405,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.ARTIC,-123.758667,46.805210,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.100,47.124,0.2,5.787158,4.0,8.0,0.08765903,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.ARTIC,-123.758667,46.805210,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.140,67.320,0.2,2.209794,2.0,17.0,0.00242270,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.ARTIC,-123.758667,46.805210,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.360,52.360,0.2,3.232495,1.0,14.0,0.00076581,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.BERY,-122.096001,48.264099,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.020,235.619,0.2,4.001235,4.0,10.0,0.07433394,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.BERY,-122.096001,48.264099,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.220,42.840,0.2,0.883626,2.0,10.0,0.00312881,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.BERY,-122.096001,48.264099,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.870,21.666,0.2,3.111568,1.0,7.0,0.00021811,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.CBS,-120.042847,47.804691,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.160,29.452,0.2,3.320717,4.0,10.0,0.01412554,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.CBS,-120.042847,47.804691,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.060,157.080,0.2,0.943652,2.0,14.0,0.00829689,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.CBS,-120.042847,47.804691,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.130,144.997,0.2,0.579624,1.0,11.0,0.00273316,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.CHIMA,-122.780579,48.010509,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,0.819425,4.0,14.0,0.00913267,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.CHIMA,-122.780579,48.010509,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.060,157.080,0.2,1.286565,2.0,17.0,0.00514918,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.CHIMA,-122.780579,48.010509,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.140,134.640,0.2,1.662202,1.0,18.0,0.00227540,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.DDRF,-119.059502,46.491100,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.210,22.440,0.2,0.503386,4.0,8.0,0.00249215,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.DDRF,-119.059502,46.491100,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.030,314.159,0.2,1.062537,2.0,10.0,0.01480823,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.DDRF,-119.059502,46.491100,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.100,188.496,0.2,0.386732,1.0,15.0,0.00126304,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.DOTY,-123.369232,46.704639,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.060,78.540,0.2,1.657837,4.0,8.0,0.03266966,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.DOTY,-123.369232,46.704639,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.630,14.960,0.2,0.567074,2.0,5.0,0.00190560,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.DOTY,-123.369232,46.704639,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.620,30.403,0.2,1.467586,1.0,5.0,0.00210433,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.FISH,-123.559097,45.930599,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.394810,4.0,9.0,0.05951960,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.FISH,-123.559097,45.930599,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.440,21.420,0.2,2.638868,2.0,4.0,0.03186766,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.FISH,-123.559097,45.930599,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.480,39.270,0.2,2.196995,1.0,6.0,0.00553437,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.HOOD,-121.650932,45.322262,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.060,78.540,0.2,1.748213,4.0,18.0,0.00842342,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.HOOD,-121.650932,45.322262,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.190,49.604,0.2,0.377509,2.0,9.0,0.00155438,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.HOOD,-121.650932,45.322262,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.690,27.318,0.2,0.118868,1.0,6.0,0.00009787,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.HOQUI,-123.956596,47.080750,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.120,39.270,0.2,1.148539,4.0,15.0,0.00316340,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.HOQUI,-123.956596,47.080750,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.160,58.905,0.2,1.241910,2.0,4.0,0.02980381,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.HOQUI,-123.956596,47.080750,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.670,28.134,0.2,1.937297,1.0,6.0,0.00142760,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.JEDS,-124.049049,43.751572,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.260,18.125,0.2,2.893074,4.0,11.0,0.00394151,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.JEDS,-124.049049,43.751572,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.620,15.201,0.2,2.080909,2.0,5.0,0.00651537,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.JEDS,-124.049049,43.751572,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.380,49.604,0.2,0.118636,1.0,3.0,0.00318272,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.KREP,-121.459702,45.885201,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.210,22.440,0.2,1.976276,4.0,11.0,0.00590573,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.KREP,-121.459702,45.885201,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.040,235.619,0.2,0.689087,2.0,11.0,0.00483863,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.KREP,-121.459702,45.885201,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.400,47.124,0.2,2.002000,1.0,14.0,0.00013537,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.LIGO,-119.417686,46.461704,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.080,58.905,0.2,2.890056,4.0,14.0,0.02050126,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.LIGO,-119.417686,46.461704,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,2.755751,2.0,13.0,0.05440906,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.LIGO,-119.417686,46.461704,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,1.269319,1.0,16.0,0.01192582,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.LOKMT,-120.789398,47.149632,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.310,15.201,0.2,13.210937,4.0,11.0,0.01488583,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.LOKMT,-120.789398,47.149632,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.210,44.880,0.2,2.828406,2.0,10.0,0.01107714,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.LOKMT,-120.789398,47.149632,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.270,69.813,0.2,1.329097,1.0,6.0,0.00286196,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.LRIV,-123.503998,48.057499,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.020,235.619,0.2,0.553812,4.0,15.0,0.00464487,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.LRIV,-123.503998,48.057499,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.070,134.640,0.2,0.426050,2.0,9.0,0.00750669,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.LRIV,-123.503998,48.057499,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.460,40.977,0.2,0.889804,1.0,3.0,0.00929392,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.LUMI,-122.706299,48.720100,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.020,235.619,0.2,1.998743,4.0,9.0,0.04156261,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.LUMI,-122.706299,48.720100,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.230,40.977,0.2,1.530901,2.0,9.0,0.00614586,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.LUMI,-122.706299,48.720100,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.560,33.660,0.2,1.060176,1.0,8.0,0.00071526,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.MONTE,-123.575111,47.024109,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,4.663417,4.0,9.0,0.13525183,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.MONTE,-123.575111,47.024109,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.148587,2.0,5.0,0.04420978,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.MONTE,-123.575111,47.024109,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.100,188.496,0.2,0.943224,1.0,11.0,0.00546587,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.OLQN,-123.812523,47.513248,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.274572,4.0,11.0,0.04675851,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.OLQN,-123.812523,47.513248,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.470,20.053,0.2,8.195407,2.0,11.0,0.00175462,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.OLQN,-123.812523,47.513248,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.480,39.270,0.2,1.147136,1.0,9.0,0.00074101,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.PASS,-122.085197,48.998299,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.280,16.830,0.2,8.721726,4.0,8.0,0.02416775,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.PASS,-122.085197,48.998299,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.210,44.880,0.2,1.046986,2.0,7.0,0.00303529,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.PASS,-122.085197,48.998299,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.550,34.272,0.2,1.234710,1.0,6.0,0.00193521,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.PRIN,-122.630852,48.211720,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.100,47.124,0.2,2.045682,4.0,9.0,0.01727793,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.PRIN,-122.630852,48.211720,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.150,62.832,0.2,1.569048,2.0,17.0,0.00228873,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.PRIN,-122.630852,48.211720,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.300,62.832,0.2,0.631145,1.0,6.0,0.00195246,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.PRO,-119.686813,46.212521,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.230,20.489,0.2,1.978264,4.0,10.0,0.00586067,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.PRO,-119.686813,46.212521,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.040,235.619,0.2,1.170224,2.0,15.0,0.00726324,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.PRO,-119.686813,46.212521,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.240,78.540,0.2,1.650567,1.0,18.0,0.00027207,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
UW.RADR,-123.798973,46.421810,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.100,47.124,0.2,1.712459,4.0,9.0,0.01683513,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_HH_2021/
