netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
UW.BST01,-122.391701,47.681702,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.070,269.279,0.2,0.766422,1.0,11.0,0.00658596,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.BST03,-122.361900,47.715389,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.319909,4.0,9.0,0.07952210,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.BST03,-122.361900,47.715389,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.070,134.640,0.2,1.896852,2.0,9.0,0.03417150,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.BST03,-122.361900,47.715389,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,1.353811,1.0,10.0,0.03649469,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.BST04,-122.294830,47.700890,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.754995,4.0,8.0,0.04793139,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.BST04,-122.294830,47.700890,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.100,94.248,0.2,1.286725,2.0,12.0,0.00888710,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.BST04,-122.294830,47.700890,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.870256,1.0,14.0,0.00787455,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.CCRK,-119.854797,46.558498,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.220,21.420,0.2,7.079399,4.0,10.0,0.02536815,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.CCRK,-119.854797,46.558498,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.130,72.498,0.2,1.909821,2.0,13.0,0.00569614,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.CCRK,-119.854797,46.558498,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.200,94.248,0.2,1.971894,1.0,16.0,0.00106183,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.FISH,-123.559097,45.930599,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.719190,4.0,10.0,0.05848704,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.FISH,-123.559097,45.930599,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.420,22.440,0.2,3.520546,2.0,4.0,0.03043490,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.FISH,-123.559097,45.930599,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.670,28.134,0.2,4.536548,1.0,7.0,0.00293218,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.GBB,-119.628983,46.608688,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,5.075962,4.0,11.0,0.15764025,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.GBB,-119.628983,46.608688,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,2.414585,2.0,5.0,0.14343523,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.GBB,-119.628983,46.608688,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.150,125.664,0.2,1.230628,1.0,10.0,0.00493853,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.H2O,-119.424110,46.395550,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.050,94.248,0.2,2.777900,4.0,15.0,0.02499576,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.H2O,-119.424110,46.395550,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.623070,2.0,11.0,0.03971800,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.H2O,-119.424110,46.395550,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.060,314.159,0.2,1.663037,1.0,15.0,0.00738736,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.KENT,-120.635101,45.235699,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,5.529957,4.0,9.0,0.17370759,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.KENT,-120.635101,45.235699,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.466543,2.0,6.0,0.09733922,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.KENT,-120.635101,45.235699,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,1.202174,1.0,5.0,0.09032096,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.KREP,-121.459702,45.885201,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.130,36.249,0.2,1.382859,4.0,15.0,0.00379393,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.KREP,-121.459702,45.885201,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.030,314.159,0.2,0.691855,2.0,11.0,0.00781592,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.KREP,-121.459702,45.885201,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.320,58.905,0.2,1.466598,1.0,14.0,0.00025523,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.LUMI,-122.706299,48.720100,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.030,157.080,0.2,2.514150,4.0,9.0,0.04583944,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.LUMI,-122.706299,48.720100,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.230,40.977,0.2,1.400380,2.0,9.0,0.00573626,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.LUMI,-122.706299,48.720100,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.420,44.880,0.2,1.030943,1.0,9.0,0.00102485,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.OT3,-119.234131,46.668861,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.210,22.440,0.2,11.564763,4.0,9.0,0.05645194,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.OT3,-119.234131,46.668861,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.160,58.905,0.2,1.655618,2.0,5.0,0.03288629,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.OT3,-119.234131,46.668861,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.310,60.805,0.2,1.892618,1.0,14.0,0.00061474,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.PHIN,-119.927803,45.895100,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.090,52.360,0.2,1.551725,4.0,15.0,0.00852737,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.PHIN,-119.927803,45.895100,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,2.703955,2.0,20.0,0.03281908,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.PHIN,-119.927803,45.895100,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.110,171.360,0.2,0.451763,1.0,12.0,0.00173257,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.PRO,-119.686813,46.212521,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.130,36.249,0.2,1.309424,4.0,15.0,0.00305425,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.PRO,-119.686813,46.212521,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.877214,2.0,15.0,0.00776171,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.PRO,-119.686813,46.212521,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.240,78.540,0.2,1.412892,1.0,17.0,0.00032345,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.RCM,-121.732979,46.835640,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,5.063278,4.0,10.0,0.13428422,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.RCM,-121.732979,46.835640,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.425154,2.0,4.0,0.01821265,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.RCM,-121.732979,46.835640,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.430,43.836,0.2,0.544064,1.0,5.0,0.00319612,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.SNI2,-119.655151,46.464802,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.070,67.320,0.2,5.835847,4.0,12.0,0.06280611,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.SNI2,-119.655151,46.464802,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,2.148673,2.0,7.0,0.08478550,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.SNI2,-119.655151,46.464802,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.070,269.279,0.2,0.676288,1.0,10.0,0.00399804,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.UMAT,-118.959503,45.290401,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.220,21.420,0.2,5.932333,4.0,9.0,0.03068894,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.UMAT,-118.959503,45.290401,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.130,72.498,0.2,2.939042,2.0,4.0,0.07299307,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
UW.UMAT,-118.959503,45.290401,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.530,35.565,0.2,1.327328,1.0,2.0,0.03643552,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_HH_2018/
