netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
UO.KUHN,-122.895790,45.785210,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.260,36.249,0.2,3.019061,2.0,7.0,0.02238834,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.KUHN,-122.895790,45.785210,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.200,94.248,0.2,0.262429,1.0,6.0,0.00236200,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.MONKS,-123.003616,45.994202,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.230,20.489,0.2,19.249689,4.0,10.0,0.05826645,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.MONKS,-123.003616,45.994202,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.180,52.360,0.2,1.220356,2.0,15.0,0.00161875,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.MONKS,-123.003616,45.994202,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.390,48.332,0.2,1.314475,1.0,6.0,0.00428888,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.NBFR,-123.853233,45.726151,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.030,157.080,0.2,2.130952,4.0,15.0,0.02461957,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.NBFR,-123.853233,45.726151,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.050,188.496,0.2,0.540119,2.0,12.0,0.00415058,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.NBFR,-123.853233,45.726151,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.940,20.053,0.2,8.558273,1.0,8.0,0.00031326,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.PERY,-123.260193,45.040920,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,5.116075,4.0,13.0,0.10668308,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.PERY,-123.260193,45.040920,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.346761,2.0,5.0,0.02640863,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.PERY,-123.260193,45.040920,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.060,17.783,0.2,2.898163,1.0,5.0,0.00135310,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.RSBO,-122.267036,44.043362,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.070,67.320,0.2,7.623079,4.0,10.0,0.12672616,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.RSBO,-122.267036,44.043362,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.300827,2.0,5.0,0.06352051,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.RSBO,-122.267036,44.043362,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.388583,1.0,5.0,0.01510284,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.TRIPT,-123.643761,45.629532,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.310,15.201,0.2,3.664167,4.0,8.0,0.01104873,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.TRIPT,-123.643761,45.629532,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.940,10.026,0.2,1.331578,2.0,4.0,0.00204138,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.TRIPT,-123.643761,45.629532,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,2.440,7.725,0.2,0.779364,1.0,2.0,0.00119552,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.UCHR,-123.870911,44.834572,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,0.634345,4.0,19.0,0.00360172,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.UCHR,-123.870911,44.834572,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.650,14.500,0.2,1.220714,2.0,5.0,0.00266567,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.UCHR,-123.870911,44.834572,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.374347,1.0,3.0,0.02553412,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.VITI,-123.318085,44.281570,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.287549,4.0,13.0,0.04655283,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.VITI,-123.318085,44.281570,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.170,55.440,0.2,1.381253,2.0,4.0,0.02320021,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.VITI,-123.318085,44.281570,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.090,209.440,0.2,0.817844,1.0,6.0,0.01427959,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.WLOO,-122.737694,44.523418,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.060,78.540,0.2,4.167104,4.0,10.0,0.06532768,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.WLOO,-122.737694,44.523418,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.070,134.640,0.2,0.875989,2.0,7.0,0.01739638,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UO.WLOO,-122.737694,44.523418,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.130,144.997,0.2,1.055073,1.0,6.0,0.01680442,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.ARTIC,-123.758667,46.805210,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.100,47.124,0.2,5.726395,4.0,8.0,0.07646582,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.ARTIC,-123.758667,46.805210,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.140,67.320,0.2,2.183127,2.0,16.0,0.00399895,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.ARTIC,-123.758667,46.805210,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.360,52.360,0.2,3.537661,1.0,13.0,0.00072641,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.BERY,-122.096001,48.264099,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.030,157.080,0.2,4.986425,4.0,10.0,0.10289262,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.BERY,-122.096001,48.264099,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.290,32.499,0.2,0.868068,2.0,7.0,0.00440423,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.BERY,-122.096001,48.264099,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.840,22.440,0.2,3.452806,1.0,7.0,0.00028327,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.BHAM,-122.417519,48.787239,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.861824,4.0,8.0,0.05260960,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.BHAM,-122.417519,48.787239,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.680,13.860,0.2,6.940069,2.0,8.0,0.00153595,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.BHAM,-122.417519,48.787239,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.530,35.565,0.2,4.390296,1.0,12.0,0.00014477,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.BHCR,-118.040871,48.128769,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.140,33.660,0.2,2.361970,4.0,10.0,0.01454862,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.BHCR,-118.040871,48.128769,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.250,37.699,0.2,3.445818,2.0,5.0,0.05869474,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.BHCR,-118.040871,48.128769,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.250,75.398,0.2,1.024112,1.0,7.0,0.00744443,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.BICK,-120.339447,46.040115,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.260,18.125,0.2,6.607200,4.0,9.0,0.02512867,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.BICK,-120.339447,46.040115,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,2.806777,2.0,11.0,0.03926927,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.BICK,-120.339447,46.040115,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.040,471.239,0.2,0.697915,1.0,11.0,0.00924004,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.BRAN,-117.227699,45.973400,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.190,24.802,0.2,0.793561,4.0,11.0,0.00233287,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.BRAN,-117.227699,45.973400,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.070,134.640,0.2,0.167641,2.0,7.0,0.00440094,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.BRAN,-117.227699,45.973400,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.050,17.952,0.2,1.374155,1.0,4.0,0.00105461,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.CBS,-120.042847,47.804691,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.110,42.840,0.2,2.135848,4.0,10.0,0.01908538,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.CBS,-120.042847,47.804691,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.090,104.720,0.2,1.129301,2.0,12.0,0.00712382,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.CBS,-120.042847,47.804691,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.140,134.640,0.2,0.640350,1.0,11.0,0.00212441,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.CCRK,-119.854797,46.558498,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.130,36.249,0.2,6.069099,4.0,12.0,0.02764923,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.CCRK,-119.854797,46.558498,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.190,49.604,0.2,3.006857,2.0,13.0,0.00482159,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.CCRK,-119.854797,46.558498,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.190,99.208,0.2,1.677783,1.0,18.0,0.00097769,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.CHIMA,-122.780579,48.010509,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,0.887156,4.0,14.0,0.00979050,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.CHIMA,-122.780579,48.010509,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.060,157.080,0.2,1.266169,2.0,19.0,0.00461023,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.CHIMA,-122.780579,48.010509,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.150,125.664,0.2,1.537178,1.0,18.0,0.00129037,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.COWL,-122.664612,46.482040,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.320,14.726,0.2,27.642120,4.0,11.0,0.03186405,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.COWL,-122.664612,46.482040,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.030,314.159,0.2,1.733672,2.0,15.0,0.01112481,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.COWL,-122.664612,46.482040,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.646766,1.0,11.0,0.00813616,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.DAVN,-118.274101,47.800598,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.850,5.544,0.2,7.859227,4.0,8.0,0.00039876,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.DAVN,-118.274101,47.800598,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.640,14.726,0.2,0.730347,2.0,10.0,0.00008202,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.DAVN,-118.274101,47.800598,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.400,47.124,0.2,1.037439,1.0,10.0,0.00045609,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.DDRF,-119.059502,46.491100,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.210,22.440,0.2,1.034298,4.0,8.0,0.00601611,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.DDRF,-119.059502,46.491100,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.020,471.239,0.2,1.074103,2.0,10.0,0.02017506,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.DDRF,-119.059502,46.491100,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.120,157.080,0.2,0.372095,1.0,13.0,0.00111724,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.DOSE,-122.971802,47.717201,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.160,29.452,0.2,2.383175,4.0,14.0,0.00529730,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.DOSE,-122.971802,47.717201,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.530,17.783,0.2,0.424740,2.0,4.0,0.00443174,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.DOSE,-122.971802,47.717201,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.160,117.810,0.2,0.187083,1.0,11.0,0.00031534,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.DOTY,-123.369232,46.704639,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.060,78.540,0.2,1.577940,4.0,8.0,0.03585187,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.DOTY,-123.369232,46.704639,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.980,9.617,0.2,0.860041,2.0,4.0,0.00088799,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.DOTY,-123.369232,46.704639,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.790,23.860,0.2,2.134538,1.0,5.0,0.00089927,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.EDM,-122.151207,46.197170,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.720065,4.0,13.0,0.13360691,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.EDM,-122.151207,46.197170,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.060,157.080,0.2,5.357523,2.0,13.0,0.04311681,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.EDM,-122.151207,46.197170,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.020,942.478,0.2,0.653549,1.0,13.0,0.00944218,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.ETW,-120.332359,47.604549,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.100,47.124,0.2,2.756582,4.0,14.0,0.00987359,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.ETW,-120.332359,47.604549,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.230,40.977,0.2,5.986589,2.0,10.0,0.01745253,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.ETW,-120.332359,47.604549,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.320,58.905,0.2,2.058494,1.0,10.0,0.00203171,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.FMW,-121.671463,46.941914,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.040,117.810,0.2,5.353484,4.0,14.0,0.06691891,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.FMW,-121.671463,46.941914,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.520,18.125,0.2,2.627884,2.0,4.0,0.02621865,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.FMW,-121.671463,46.941914,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.640,29.452,0.2,1.238165,1.0,3.0,0.01536799,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.GBB,-119.628983,46.608688,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,5.282128,4.0,16.0,0.10148132,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.GBB,-119.628983,46.608688,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,2.203691,2.0,5.0,0.15328923,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.GBB,-119.628983,46.608688,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.090,209.440,0.2,0.898535,1.0,11.0,0.00689834,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.GOBBL,-118.730194,48.674660,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.320,14.726,0.2,15.702852,4.0,9.0,0.02681029,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.GOBBL,-118.730194,48.674660,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,3.060464,2.0,6.0,0.16117645,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.GOBBL,-118.730194,48.674660,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.290,64.998,0.2,0.738492,1.0,3.0,0.03002211,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.H2O,-119.424110,46.395550,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.040,117.810,0.2,2.302856,4.0,17.0,0.01551123,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
UW.H2O,-119.424110,46.395550,2022-01-01T00:00:00+0000 - 2023-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,2.576788,2.0,11.0,0.05013332,10.0,/home/kffeng/DATA_PNW/pnw_2022/STACK_acfs_HH_2022/
