netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
UW.BST01,-122.391701,47.681702,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.384811,4.0,8.0,0.14000498,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST01,-122.391701,47.681702,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.210,44.880,0.2,2.449927,2.0,6.0,0.03835845,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST01,-122.391701,47.681702,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.100,188.496,0.2,1.118314,1.0,9.0,0.01331600,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST03,-122.361900,47.715389,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.434675,4.0,8.0,0.11371991,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST03,-122.361900,47.715389,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.280,33.660,0.2,2.809484,2.0,4.0,0.04616038,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST03,-122.361900,47.715389,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,1.058581,1.0,6.0,0.05741018,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST05,-122.327637,47.682049,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,0.459099,4.0,11.0,0.01281740,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST05,-122.327637,47.682049,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.150,62.832,0.2,0.995419,2.0,8.0,0.00759791,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST05,-122.327637,47.682049,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.030,628.319,0.2,0.327983,1.0,12.0,0.00243777,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST08,-122.365562,47.680519,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,7.990685,4.0,14.0,0.17596675,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST08,-122.365562,47.680519,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.220,42.840,0.2,1.990848,2.0,10.0,0.00569242,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST08,-122.365562,47.680519,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.090,209.440,0.2,0.563099,1.0,13.0,0.00317685,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST09,-122.308990,47.653999,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,5.695951,4.0,8.0,0.23489196,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST09,-122.308990,47.653999,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.210,44.880,0.2,6.000034,2.0,15.0,0.00445409,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST09,-122.308990,47.653999,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.210,89.760,0.2,1.119919,1.0,15.0,0.00064012,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST11,-122.328827,47.641972,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.143577,4.0,17.0,0.02700992,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST11,-122.328827,47.641972,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.240,39.270,0.2,3.688090,2.0,17.0,0.00132524,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST11,-122.328827,47.641972,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.120,157.080,0.2,0.453197,1.0,18.0,0.00030026,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST12,-122.374001,47.640751,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.060,78.540,0.2,5.703355,4.0,10.0,0.08236471,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST12,-122.374001,47.640751,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.350,26.928,0.2,4.650265,2.0,13.0,0.00099913,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST12,-122.374001,47.640751,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.240,78.540,0.2,0.942675,1.0,11.0,0.00076337,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST15,-122.225441,47.576012,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.040,117.810,0.2,7.406469,4.0,9.0,0.14004666,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST15,-122.225441,47.576012,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.040,235.619,0.2,2.258649,2.0,13.0,0.02065108,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST15,-122.225441,47.576012,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.210,89.760,0.2,1.411392,1.0,14.0,0.00077429,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST19,-122.908989,47.620590,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.019763,4.0,11.0,0.05270983,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST19,-122.908989,47.620590,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.190,49.604,0.2,3.728591,2.0,9.0,0.02588321,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST19,-122.908989,47.620590,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.285971,1.0,3.0,0.01738670,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST22,-122.884773,47.427380,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,4.841685,4.0,9.0,0.15215190,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST22,-122.884773,47.427380,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.210,44.880,0.2,0.746832,2.0,11.0,0.00221474,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST22,-122.884773,47.427380,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.620,30.403,0.2,3.464351,1.0,8.0,0.00142933,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST23,-123.068977,47.499840,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.100,47.124,0.2,4.234972,4.0,16.0,0.01838190,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST23,-123.068977,47.499840,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.240856,2.0,19.0,0.00954332,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.BST23,-123.068977,47.499840,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.160,117.810,0.2,0.495460,1.0,9.0,0.00193273,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.CBS,-120.042847,47.804691,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.140,33.660,0.2,3.174685,4.0,8.0,0.03414912,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.CBS,-120.042847,47.804691,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.050,188.496,0.2,1.330212,2.0,5.0,0.04168890,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.CBS,-120.042847,47.804691,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.280031,1.0,7.0,0.00657417,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.CCRK,-119.854797,46.558498,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.200,23.562,0.2,4.458438,4.0,10.0,0.01451691,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.CCRK,-119.854797,46.558498,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.220,42.840,0.2,4.055656,2.0,12.0,0.00622428,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.CCRK,-119.854797,46.558498,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.210,89.760,0.2,2.334271,1.0,19.0,0.00081911,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.DDRF,-119.059502,46.491100,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.220,21.420,0.2,0.795161,4.0,8.0,0.00465713,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.DDRF,-119.059502,46.491100,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.080,117.810,0.2,2.056522,2.0,10.0,0.01964591,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.DDRF,-119.059502,46.491100,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.130,144.997,0.2,0.624383,1.0,16.0,0.00128743,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.DOSE,-122.971802,47.717201,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.200,23.562,0.2,0.400530,4.0,10.0,0.00120199,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.DOSE,-122.971802,47.717201,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,1.340,7.033,0.2,1.282461,2.0,4.0,0.00030605,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.DOSE,-122.971802,47.717201,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.120,157.080,0.2,0.242617,1.0,10.0,0.00096189,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.FISH,-123.559097,45.930599,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.526448,4.0,10.0,0.05716021,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.FISH,-123.559097,45.930599,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.220,42.840,0.2,0.912706,2.0,5.0,0.01170022,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.FISH,-123.559097,45.930599,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.710,26.549,0.2,2.909013,1.0,6.0,0.00136764,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.H2O,-119.424110,46.395550,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.020,235.619,0.2,1.867707,4.0,18.0,0.01740968,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.H2O,-119.424110,46.395550,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.024418,2.0,13.0,0.01392951,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.H2O,-119.424110,46.395550,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.090,209.440,0.2,1.672666,1.0,15.0,0.00492550,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.HOOD,-121.650932,45.322262,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.050,94.248,0.2,2.049770,4.0,19.0,0.01118315,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.HOOD,-121.650932,45.322262,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.100,94.248,0.2,0.506048,2.0,12.0,0.00336884,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.HOOD,-121.650932,45.322262,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.580,32.499,0.2,0.157899,1.0,6.0,0.00015702,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.HOPR,-120.894302,47.922901,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,0.349252,4.0,9.0,0.00837370,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.HOPR,-120.894302,47.922901,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.080,117.810,0.2,0.992795,2.0,15.0,0.00538162,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.HOPR,-120.894302,47.922901,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.120,157.080,0.2,1.385071,1.0,17.0,0.00193220,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.KREP,-121.459702,45.885201,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.190,24.802,0.2,1.655808,4.0,12.0,0.00522588,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.KREP,-121.459702,45.885201,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.040,235.619,0.2,0.691849,2.0,11.0,0.00627133,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.KREP,-121.459702,45.885201,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.350,53.856,0.2,1.900642,1.0,14.0,0.00032667,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.LIGO,-119.417686,46.461704,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.150,31.416,0.2,2.876638,4.0,9.0,0.02571852,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.LIGO,-119.417686,46.461704,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,2.761289,2.0,16.0,0.04023372,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.LIGO,-119.417686,46.461704,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,1.372486,1.0,17.0,0.02007855,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.LRIV,-123.503998,48.057499,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.030,157.080,0.2,0.757296,4.0,14.0,0.00535902,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.LRIV,-123.503998,48.057499,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.477561,2.0,5.0,0.01292588,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.LRIV,-123.503998,48.057499,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.640,29.452,0.2,1.420554,1.0,4.0,0.00569994,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.LUMI,-122.706299,48.720100,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.020,235.619,0.2,2.085045,4.0,9.0,0.04449409,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.LUMI,-122.706299,48.720100,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.290,32.499,0.2,2.340011,2.0,8.0,0.00758257,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.LUMI,-122.706299,48.720100,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.560,33.660,0.2,1.248163,1.0,7.0,0.00083987,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.OLQN,-123.812523,47.513248,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.074046,4.0,11.0,0.04413903,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.OLQN,-123.812523,47.513248,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.610,15.450,0.2,11.905114,2.0,8.0,0.00564449,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.OLQN,-123.812523,47.513248,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.310,60.805,0.2,0.324785,1.0,5.0,0.00277843,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.PRO,-119.686813,46.212521,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.110,42.840,0.2,1.254906,4.0,14.0,0.00467426,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
UW.PRO,-119.686813,46.212521,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.852692,2.0,15.0,0.01003130,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_HH_2019/
