netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
UW.SP2,-122.249229,47.556290,2010-01-01T00:00:00+0000 - 2011-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.278576,4.0,12.0,0.02710580,10.0,/home/kffeng/DATA_PNW/pnw_2010/STACK_acfs_HH_2010/
UW.SP2,-122.249229,47.556290,2010-01-01T00:00:00+0000 - 2011-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.060,157.080,0.2,0.190709,2.0,16.0,0.00094928,10.0,/home/kffeng/DATA_PNW/pnw_2010/STACK_acfs_HH_2010/
UW.SP2,-122.249229,47.556290,2010-01-01T00:00:00+0000 - 2011-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.070,269.279,0.2,0.620136,1.0,16.0,0.00219748,10.0,/home/kffeng/DATA_PNW/pnw_2010/STACK_acfs_HH_2010/
