netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
UO.HBUG,-124.379433,42.640789,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.590,15.974,0.2,9.879054,2.0,9.0,0.00283406,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UO.HBUG,-124.379433,42.640789,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.350,53.856,0.2,0.298041,1.0,2.0,0.01313779,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UO.MONKS,-123.003616,45.994202,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.250,18.850,0.2,21.118143,4.0,9.0,0.07583475,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UO.MONKS,-123.003616,45.994202,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.200,47.124,0.2,1.355858,2.0,14.0,0.00214208,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UO.MONKS,-123.003616,45.994202,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.250,75.398,0.2,0.843686,1.0,7.0,0.00449909,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UO.NBFR,-123.853233,45.726151,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.030,157.080,0.2,2.050700,4.0,16.0,0.02179963,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UO.NBFR,-123.853233,45.726151,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.050,188.496,0.2,0.653198,2.0,11.0,0.00651327,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UO.NBFR,-123.853233,45.726151,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.020,18.480,0.2,10.195048,1.0,7.0,0.00065175,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UO.VITI,-123.318085,44.281570,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.382382,4.0,13.0,0.05501701,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UO.VITI,-123.318085,44.281570,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.120,78.540,0.2,1.419701,2.0,7.0,0.02465988,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UO.VITI,-123.318085,44.281570,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.150,125.664,0.2,0.790503,1.0,5.0,0.01075513,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UO.WLOO,-122.737694,44.523418,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.060,78.540,0.2,3.850462,4.0,10.0,0.05886885,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UO.WLOO,-122.737694,44.523418,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.441213,2.0,4.0,0.01196677,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UO.WLOO,-122.737694,44.523418,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.350,53.856,0.2,1.170926,1.0,3.0,0.03215540,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.BERY,-122.096001,48.264099,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.581341,4.0,10.0,0.08301534,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.BERY,-122.096001,48.264099,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.230,40.977,0.2,1.321192,2.0,11.0,0.00285428,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.BERY,-122.096001,48.264099,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.550,34.272,0.2,2.334299,1.0,11.0,0.00017075,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.BRAN,-117.227699,45.973400,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.220,21.420,0.2,0.980656,4.0,9.0,0.00380171,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.BRAN,-117.227699,45.973400,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.143201,2.0,8.0,0.00458870,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.BRAN,-117.227699,45.973400,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.140,16.535,0.2,1.603793,1.0,4.0,0.00116545,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.BST09,-122.308990,47.653999,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,4.277115,4.0,9.0,0.15814281,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.BST09,-122.308990,47.653999,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.230,40.977,0.2,6.320950,2.0,15.0,0.00473495,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.BST09,-122.308990,47.653999,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.180,104.720,0.2,0.863154,1.0,15.0,0.00083711,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.BST22,-122.884773,47.427380,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,5.536326,4.0,9.0,0.12736508,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.BST22,-122.884773,47.427380,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.845352,2.0,4.0,0.06889962,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.BST22,-122.884773,47.427380,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.430,13.182,0.2,6.584861,1.0,2.0,0.06813731,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.BST29,-122.223015,47.707245,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,0.984300,4.0,10.0,0.02656235,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.BST29,-122.223015,47.707245,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.240,39.270,0.2,1.502768,2.0,5.0,0.02076663,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.BST29,-122.223015,47.707245,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.363190,1.0,6.0,0.01229929,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.CBS,-120.042847,47.804691,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.040,117.810,0.2,1.569796,4.0,10.0,0.02311996,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.CBS,-120.042847,47.804691,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.020,471.239,0.2,0.859722,2.0,12.0,0.01150321,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.CBS,-120.042847,47.804691,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.080,235.619,0.2,0.567042,1.0,11.0,0.00368662,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.CCRK,-119.854797,46.558498,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.190,24.802,0.2,7.861110,4.0,10.0,0.03637323,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.CCRK,-119.854797,46.558498,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.200,47.124,0.2,4.410523,2.0,16.0,0.00378562,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.CCRK,-119.854797,46.558498,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.200,94.248,0.2,2.053287,1.0,19.0,0.00078136,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.DDRF,-119.059502,46.491100,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.110,42.840,0.2,0.560375,4.0,8.0,0.00550019,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.DDRF,-119.059502,46.491100,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.020,471.239,0.2,1.337795,2.0,10.0,0.02479177,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.DDRF,-119.059502,46.491100,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.120,157.080,0.2,0.420024,1.0,14.0,0.00113973,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.DONK,-122.156731,48.423840,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,4.002812,4.0,13.0,0.05517812,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.DONK,-122.156731,48.423840,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.150,62.832,0.2,0.428942,2.0,4.0,0.01973847,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.DONK,-122.156731,48.423840,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.910,20.714,0.2,1.426662,1.0,2.0,0.01604965,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.DOSE,-122.971802,47.717201,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.140,33.660,0.2,1.937672,4.0,11.0,0.01006628,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.DOSE,-122.971802,47.717201,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.650,14.500,0.2,0.499704,2.0,4.0,0.00334400,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.DOSE,-122.971802,47.717201,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.180,104.720,0.2,0.250496,1.0,12.0,0.00028284,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.FISH,-123.559097,45.930599,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.635905,4.0,10.0,0.06069466,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.FISH,-123.559097,45.930599,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.240,39.270,0.2,1.340235,2.0,6.0,0.01152531,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.FISH,-123.559097,45.930599,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.450,41.888,0.2,1.560285,1.0,6.0,0.00233288,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.H2O,-119.424110,46.395550,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.040,117.810,0.2,2.624705,4.0,15.0,0.02285393,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.H2O,-119.424110,46.395550,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.348272,2.0,12.0,0.02193649,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.H2O,-119.424110,46.395550,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.140,134.640,0.2,1.868782,1.0,13.0,0.00567324,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.HOOD,-121.650932,45.322262,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.060,78.540,0.2,1.758035,4.0,19.0,0.00755281,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.HOOD,-121.650932,45.322262,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.060,157.080,0.2,0.346225,2.0,12.0,0.00326927,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.HOOD,-121.650932,45.322262,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.620,30.403,0.2,0.142722,1.0,7.0,0.00009360,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.HOPR,-120.894302,47.922901,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.070,67.320,0.2,0.414251,4.0,8.0,0.00729417,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.HOPR,-120.894302,47.922901,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.130,72.498,0.2,1.231650,2.0,17.0,0.00185457,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.HOPR,-120.894302,47.922901,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.190,99.208,0.2,1.663263,1.0,21.0,0.00018538,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.KREP,-121.459702,45.885201,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.140,33.660,0.2,1.345957,4.0,14.0,0.00434075,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.KREP,-121.459702,45.885201,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.040,235.619,0.2,0.926998,2.0,13.0,0.01000080,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.KREP,-121.459702,45.885201,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.350,53.856,0.2,2.312985,1.0,14.0,0.00030187,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.LIGO,-119.417686,46.461704,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.215704,4.0,13.0,0.04110188,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.LIGO,-119.417686,46.461704,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,3.108377,2.0,12.0,0.07281431,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.LIGO,-119.417686,46.461704,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,1.361760,1.0,19.0,0.01253742,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.LRIV,-123.503998,48.057499,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.030,157.080,0.2,0.550949,4.0,15.0,0.00424650,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.LRIV,-123.503998,48.057499,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.294249,2.0,6.0,0.00826983,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.LRIV,-123.503998,48.057499,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.460,40.977,0.2,2.187259,1.0,8.0,0.00288435,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.LUMI,-122.706299,48.720100,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.030,157.080,0.2,2.428329,4.0,12.0,0.04034281,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.LUMI,-122.706299,48.720100,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.240,39.270,0.2,1.580205,2.0,9.0,0.00606877,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.LUMI,-122.706299,48.720100,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.460,40.977,0.2,1.190365,1.0,9.0,0.00075081,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.MDW,-119.762154,46.613022,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.080,58.905,0.2,1.118477,4.0,12.0,0.00969807,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.MDW,-119.762154,46.613022,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.273209,2.0,7.0,0.02220408,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.MDW,-119.762154,46.613022,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.160,117.810,0.2,1.048009,1.0,12.0,0.00283518,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.MOX,-120.299339,46.577179,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.060,78.540,0.2,3.779057,4.0,8.0,0.07578738,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.MOX,-120.299339,46.577179,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,3.047922,2.0,7.0,0.11961502,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.MOX,-120.299339,46.577179,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.922200,1.0,6.0,0.07254702,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.OLQN,-123.812523,47.513248,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.311772,4.0,11.0,0.04131328,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.OLQN,-123.812523,47.513248,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.500,18.850,0.2,9.306634,2.0,11.0,0.00159717,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.OLQN,-123.812523,47.513248,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.520,36.249,0.2,0.622321,1.0,7.0,0.00102907,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.PASS,-122.085197,48.998299,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.280,16.830,0.2,8.000165,4.0,8.0,0.02990315,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.PASS,-122.085197,48.998299,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.270,34.907,0.2,1.072757,2.0,8.0,0.00238337,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.PASS,-122.085197,48.998299,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.640,29.452,0.2,1.183572,1.0,7.0,0.00050765,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.PHIN,-119.927803,45.895100,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.130,36.249,0.2,2.036148,4.0,10.0,0.01463982,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
UW.PHIN,-119.927803,45.895100,2020-01-01T00:00:00+0000 - 2021-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,2.448942,2.0,19.0,0.03390044,10.0,/home/kffeng/DATA_PNW/pnw_2020/STACK_acfs_HH_2020/
