netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
UW.SP2,-122.249229,47.556290,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.569922,4.0,18.0,0.01905579,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_HH_2007/
UW.SP2,-122.249229,47.556290,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.090,104.720,0.2,0.273324,2.0,13.0,0.00138916,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_HH_2007/
UW.SP2,-122.249229,47.556290,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.080,235.619,0.2,0.703026,1.0,16.0,0.00180734,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_HH_2007/
