netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
CC.PRLK,-121.962639,44.209751,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.280,33.660,0.2,1.795445,2.0,6.0,0.01218107,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
CC.PRLK,-121.962639,44.209751,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.347235,1.0,8.0,0.01053051,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
CC.SWF2,-122.216766,46.178349,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,5.524803,4.0,9.0,0.20660131,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
CC.SWF2,-122.216766,46.178349,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.493888,2.0,8.0,0.04014869,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
CC.SWF2,-122.216766,46.178349,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.575551,1.0,13.0,0.00713141,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
CC.SWNB,-121.355347,43.672741,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.120,39.270,0.2,1.365113,4.0,12.0,0.00825700,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
CC.SWNB,-121.355347,43.672741,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.420,22.440,0.2,1.607010,2.0,9.0,0.00146111,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
CC.SWNB,-121.355347,43.672741,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.250,75.398,0.2,2.689588,1.0,16.0,0.00127118,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
CC.TMBU,-121.144508,43.601891,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.240,19.635,0.2,6.078219,4.0,9.0,0.01306604,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
CC.TMBU,-121.144508,43.601891,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.130,72.498,0.2,0.787631,2.0,9.0,0.00672446,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
CC.TMBU,-121.144508,43.601891,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.200,94.248,0.2,0.447676,1.0,7.0,0.00221137,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.H17A,-110.576202,44.395100,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,4.778416,4.0,14.0,0.07715034,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.H17A,-110.576202,44.395100,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.775241,2.0,8.0,0.02589319,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.H17A,-110.576202,44.395100,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.260,72.498,0.2,0.773276,1.0,10.0,0.00073301,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.P29M,-137.738098,59.630402,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.050,94.248,0.2,2.959984,4.0,16.0,0.02090917,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.P29M,-137.738098,59.630402,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.040,235.619,0.2,2.055372,2.0,7.0,0.04508468,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.P29M,-137.738098,59.630402,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.900,20.944,0.2,1.299859,1.0,5.0,0.00066804,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.R31K,-135.739807,58.413300,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.350,13.464,0.2,32.054723,4.0,15.0,0.00591905,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.R31K,-135.739807,58.413300,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.770,12.240,0.2,7.202529,2.0,7.0,0.00144550,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.R31K,-135.739807,58.413300,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.100,188.496,0.2,0.818873,1.0,13.0,0.00191799,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.R32K,-134.518097,58.274700,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.220,21.420,0.2,3.668429,4.0,14.0,0.00196939,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.R32K,-134.518097,58.274700,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,1.040,9.062,0.2,3.855150,2.0,5.0,0.00210922,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.R32K,-134.518097,58.274700,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,2.230,8.453,0.2,0.715106,1.0,2.0,0.00129654,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.S34M,-131.131195,57.912800,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,0.879517,4.0,10.0,0.01603260,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.S34M,-131.131195,57.912800,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.130,72.498,0.2,0.917206,2.0,9.0,0.01001116,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.S34M,-131.131195,57.912800,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.350,53.856,0.2,1.285495,1.0,10.0,0.00129690,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.T33K,-132.952393,56.814400,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.250,18.850,0.2,2.333880,4.0,12.0,0.00330382,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.T33K,-132.952393,56.814400,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.550,17.136,0.2,0.434022,2.0,7.0,0.00034842,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.T33K,-132.952393,56.814400,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.460,40.977,0.2,6.283035,1.0,18.0,0.00007631,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.T35M,-130.249603,56.981098,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,4.081881,4.0,12.0,0.09398925,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.T35M,-130.249603,56.981098,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.300,31.416,0.2,1.171035,2.0,7.0,0.00584930,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
TA.T35M,-130.249603,56.981098,2018-01-01T00:00:00+0000 - 2019-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.670,28.134,0.2,1.737137,1.0,6.0,0.00181559,10.0,/home/kffeng/DATA_PNW/pnw_2018/STACK_acfs_BH_2018/
