netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
CC.CLCV,-122.088882,42.976139,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.620344,2.0,11.0,0.01116433,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.CLCV,-122.088882,42.976139,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.370,13.759,0.2,0.599061,1.0,2.0,0.00636895,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.CLMS,-122.016258,42.922958,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.430,10.959,0.2,2.217303,4.0,8.0,0.00281569,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.CLMS,-122.016258,42.922958,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.960,9.817,0.2,1.100527,2.0,4.0,0.00214492,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.CLMS,-122.016258,42.922958,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.700,11.088,0.2,0.515603,1.0,2.0,0.00226070,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.CPCO,-121.233192,43.722012,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.080,58.905,0.2,6.688008,4.0,13.0,0.05599364,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.CPCO,-121.233192,43.722012,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.180,52.360,0.2,2.852118,2.0,16.0,0.00201130,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.CPCO,-121.233192,43.722012,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.050,376.991,0.2,0.307022,1.0,15.0,0.00137824,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.HIYU,-121.807396,45.435230,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.130,36.249,0.2,3.793361,4.0,14.0,0.01482153,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.HIYU,-121.807396,45.435230,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.020,471.239,0.2,2.510194,2.0,16.0,0.02683112,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.HIYU,-121.807396,45.435230,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.080,235.619,0.2,1.171692,1.0,9.0,0.01726552,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.HUSB,-121.849358,44.119453,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.130,36.249,0.2,9.822470,4.0,15.0,0.03112139,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.HUSB,-121.849358,44.119453,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.100,94.248,0.2,0.410616,2.0,6.0,0.01072478,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.HUSB,-121.849358,44.119453,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.170,110.880,0.2,0.420418,1.0,4.0,0.01042357,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.NORM,-121.252678,43.738960,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.120,39.270,0.2,3.308039,4.0,15.0,0.01244684,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.NORM,-121.252678,43.738960,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.110,85.680,0.2,0.971994,2.0,15.0,0.00375083,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.NORM,-121.252678,43.738960,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.070,269.279,0.2,0.564019,1.0,16.0,0.00230871,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.OBSR,-121.815331,46.899719,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.982246,4.0,12.0,0.06521831,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.OBSR,-121.815331,46.899719,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.190,49.604,0.2,2.788985,2.0,16.0,0.00299966,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.OBSR,-121.815331,46.899719,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.390,48.332,0.2,0.991249,1.0,11.0,0.00026468,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.PANH,-121.642593,46.859032,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.240,19.635,0.2,7.689872,4.0,10.0,0.02238939,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.PANH,-121.642593,46.859032,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,1.180,7.987,0.2,10.280905,2.0,5.0,0.00207842,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.PANH,-121.642593,46.859032,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.760,24.802,0.2,3.146123,1.0,6.0,0.00149411,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.PR01,-122.037567,46.910110,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.951409,4.0,10.0,0.08433692,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.PR01,-122.037567,46.910110,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.420,22.440,0.2,2.567934,2.0,4.0,0.04047956,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.PR01,-122.037567,46.910110,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.310,60.805,0.2,1.746844,1.0,13.0,0.00091424,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.PR02,-122.048637,46.918304,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.030,157.080,0.2,0.654618,4.0,8.0,0.01665172,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.PR02,-122.048637,46.918304,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.280,33.660,0.2,2.505449,2.0,15.0,0.00063975,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.PR02,-122.048637,46.918304,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.400,47.124,0.2,0.852205,1.0,14.0,0.00003289,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.PR04,-121.988525,46.929749,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.270,17.453,0.2,5.559633,4.0,8.0,0.02023683,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.PR04,-121.988525,46.929749,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.460,20.489,0.2,7.024091,2.0,9.0,0.00599811,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.PR04,-121.988525,46.929749,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.430,43.836,0.2,1.874359,1.0,10.0,0.00068082,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.REM,-122.185501,46.200199,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.180,26.180,0.2,13.141968,4.0,10.0,0.05521694,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.REM,-122.185501,46.200199,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.130,72.498,0.2,2.712222,2.0,13.0,0.01129905,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.REM,-122.185501,46.200199,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.300,62.832,0.2,1.699445,1.0,8.0,0.00621490,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.RUSH,-121.944389,46.903061,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.050,94.248,0.2,2.303823,4.0,17.0,0.01373579,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.RUSH,-121.944389,46.903061,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.140,67.320,0.2,3.732703,2.0,10.0,0.03232411,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.RUSH,-121.944389,46.903061,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.340,55.440,0.2,0.482273,1.0,8.0,0.00096709,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.SEP,-122.190857,46.199780,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.230,20.489,0.2,10.025283,4.0,10.0,0.02895092,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.SEP,-122.190857,46.199780,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.610,15.450,0.2,2.481075,2.0,7.0,0.00142894,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.SEP,-122.190857,46.199780,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.460,40.977,0.2,2.463613,1.0,10.0,0.00102888,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.SHRK,-121.528770,45.464317,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.330,14.280,0.2,16.036563,4.0,8.0,0.04554618,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.SHRK,-121.528770,45.464317,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,3.305731,2.0,11.0,0.09193504,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.SHRK,-121.528770,45.464317,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.565225,1.0,8.0,0.01691614,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.SIFT,-121.953201,46.866871,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.110,42.840,0.2,8.693313,4.0,19.0,0.02071479,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.SIFT,-121.953201,46.866871,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.080,117.810,0.2,1.549781,2.0,6.0,0.04602773,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.SIFT,-121.953201,46.866871,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.120,157.080,0.2,1.353310,1.0,3.0,0.06402424,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.SWF2,-122.216766,46.178349,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,5.102287,4.0,9.0,0.20476944,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.SWF2,-122.216766,46.178349,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.989413,2.0,5.0,0.04848099,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.SWF2,-122.216766,46.178349,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.040,471.239,0.2,0.549430,1.0,10.0,0.00772781,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.TIMB,-121.710358,45.335720,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.870334,4.0,12.0,0.03525289,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.TIMB,-121.710358,45.335720,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.170,55.440,0.2,0.686636,2.0,4.0,0.02630860,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.TIMB,-121.710358,45.335720,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.581290,1.0,9.0,0.01330606,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.TMBU,-121.144508,43.601891,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.230,20.489,0.2,5.033549,4.0,10.0,0.01206752,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.TMBU,-121.144508,43.601891,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.170,55.440,0.2,1.035311,2.0,8.0,0.00754243,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.TMBU,-121.144508,43.601891,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.160,117.810,0.2,0.600176,1.0,11.0,0.00266127,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.VALT,-122.189247,46.214218,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.769520,4.0,10.0,0.15302764,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.VALT,-122.189247,46.214218,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,2.029269,2.0,10.0,0.02980414,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
CC.VALT,-122.189247,46.214218,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.120,157.080,0.2,0.542812,1.0,11.0,0.00272062,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.P29M,-137.738098,59.630402,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.070,67.320,0.2,2.455970,4.0,17.0,0.00978322,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.P29M,-137.738098,59.630402,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.160,58.905,0.2,1.279964,2.0,8.0,0.01075937,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.P29M,-137.738098,59.630402,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.780,24.166,0.2,1.559014,1.0,7.0,0.00040570,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.R31K,-135.739807,58.413300,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.330,14.280,0.2,34.027473,4.0,17.0,0.00450210,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.R31K,-135.739807,58.413300,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.720,13.090,0.2,6.062700,2.0,7.0,0.00139159,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.R31K,-135.739807,58.413300,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.120,157.080,0.2,0.801413,1.0,14.0,0.00196347,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.R32K,-134.518097,58.274700,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.230,20.489,0.2,3.360492,4.0,15.0,0.00236916,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.R32K,-134.518097,58.274700,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,1.220,7.725,0.2,1.797288,2.0,4.0,0.00098431,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.R32K,-134.518097,58.274700,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,2.090,9.019,0.2,0.467873,1.0,2.0,0.00050923,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.S34M,-131.131195,57.912800,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,0.911424,4.0,11.0,0.01884190,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.S34M,-131.131195,57.912800,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.070,134.640,0.2,0.775624,2.0,9.0,0.00986692,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.S34M,-131.131195,57.912800,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.350,53.856,0.2,1.627120,1.0,10.0,0.00166714,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.T33K,-132.952393,56.814400,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.230,20.489,0.2,2.120232,4.0,12.0,0.00429149,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.T33K,-132.952393,56.814400,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.750,12.566,0.2,0.924645,2.0,6.0,0.00034491,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.T33K,-132.952393,56.814400,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.600,31.416,0.2,7.841260,1.0,14.0,0.00002718,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.T35M,-130.249603,56.981098,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.576044,4.0,14.0,0.06320231,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.T35M,-130.249603,56.981098,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.310,30.403,0.2,1.893466,2.0,9.0,0.00441222,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
TA.T35M,-130.249603,56.981098,2019-01-01T00:00:00+0000 - 2020-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.610,30.901,0.2,1.922732,1.0,7.0,0.00174711,10.0,/home/kffeng/DATA_PNW/pnw_2019/STACK_acfs_BH_2019/
