netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
CC.SWF2,-122.216766,46.178349,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,5.628986,4.0,9.0,0.22329012,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
CC.SWF2,-122.216766,46.178349,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.376555,2.0,6.0,0.06089446,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
CC.SWF2,-122.216766,46.178349,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.709805,1.0,13.0,0.01031932,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
CC.SWNB,-121.355347,43.672741,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.100,47.124,0.2,1.780478,4.0,13.0,0.01082309,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
CC.SWNB,-121.355347,43.672741,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.380,24.802,0.2,1.348665,2.0,10.0,0.00127565,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
CC.SWNB,-121.355347,43.672741,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.300,62.832,0.2,1.486130,1.0,10.0,0.00200651,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
CC.TMBU,-121.144508,43.601891,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.210,22.440,0.2,5.630883,4.0,9.0,0.01763220,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
CC.TMBU,-121.144508,43.601891,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.070,134.640,0.2,0.563935,2.0,10.0,0.00569211,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
CC.TMBU,-121.144508,43.601891,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.160,117.810,0.2,0.386720,1.0,7.0,0.00316869,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.A04D,-122.706299,48.720100,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.040,117.810,0.2,1.962094,4.0,9.0,0.03857148,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.A04D,-122.706299,48.720100,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.290,32.499,0.2,2.548185,2.0,8.0,0.00959048,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.A04D,-122.706299,48.720100,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.680,27.720,0.2,0.543421,1.0,2.0,0.00573028,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.C06D,-120.894302,47.922901,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.040,117.810,0.2,0.553557,4.0,9.0,0.01125931,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.C06D,-120.894302,47.922901,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.170,55.440,0.2,1.546618,2.0,13.0,0.00355256,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.C06D,-120.894302,47.922901,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.190,99.208,0.2,2.735906,1.0,21.0,0.00033870,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.H04D,-122.737701,44.523399,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.070,67.320,0.2,4.452332,4.0,10.0,0.06186506,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.H04D,-122.737701,44.523399,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.317329,2.0,4.0,0.02015200,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.H04D,-122.737701,44.523399,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.300,62.832,0.2,1.003698,1.0,5.0,0.01314322,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.H17A,-110.576202,44.395100,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.040,117.810,0.2,3.162277,4.0,14.0,0.02687521,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.H17A,-110.576202,44.395100,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.460,20.489,0.2,3.791475,2.0,8.0,0.00496305,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.H17A,-110.576202,44.395100,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.190,99.208,0.2,0.680497,1.0,9.0,0.00149153,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.J01E,-123.931396,43.161499,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.280,16.830,0.2,21.162226,4.0,10.0,0.04005215,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.J01E,-123.931396,43.161499,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.170,55.440,0.2,1.085601,2.0,4.0,0.03965056,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.J01E,-123.931396,43.161499,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.520,36.249,0.2,0.604763,1.0,2.0,0.02739716,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.J04D,-122.109299,43.240501,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.282092,4.0,11.0,0.02618880,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.J04D,-122.109299,43.240501,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.180,52.360,0.2,1.052944,2.0,11.0,0.00307908,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.J04D,-122.109299,43.240501,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.060,314.159,0.2,1.707226,1.0,10.0,0.01413231,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.K04D,-121.753502,42.624599,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.162739,4.0,13.0,0.06904176,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.K04D,-121.753502,42.624599,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,2.293277,2.0,10.0,0.06098724,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.K04D,-121.753502,42.624599,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.504053,1.0,17.0,0.00681985,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.L02F,-123.570702,42.120899,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.050,94.248,0.2,2.561774,4.0,12.0,0.02273471,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.L02F,-123.570702,42.120899,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.767002,2.0,4.0,0.05238601,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.L02F,-123.570702,42.120899,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.310,14.389,0.2,2.182673,1.0,3.0,0.00455873,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.P29M,-137.738098,59.630402,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.040,117.810,0.2,2.790966,4.0,17.0,0.01893905,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.P29M,-137.738098,59.630402,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.310,30.403,0.2,3.135796,2.0,4.0,0.06956886,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.P29M,-137.738098,59.630402,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.990,19.040,0.2,1.216805,1.0,4.0,0.00126670,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.R31K,-135.739807,58.413300,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.300,15.708,0.2,28.337895,4.0,16.0,0.00788396,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.R31K,-135.739807,58.413300,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.600,15.708,0.2,5.727791,2.0,8.0,0.00236164,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.R31K,-135.739807,58.413300,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.100,188.496,0.2,0.887706,1.0,13.0,0.00350402,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.T33K,-132.952393,56.814400,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.240,19.635,0.2,2.984450,4.0,13.0,0.00362471,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.T33K,-132.952393,56.814400,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.410,22.987,0.2,0.435859,2.0,5.0,0.00129916,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.T33K,-132.952393,56.814400,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.620,30.403,0.2,2.250122,1.0,11.0,0.00010282,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.T35M,-130.249603,56.981098,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,4.801202,4.0,8.0,0.17818771,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.T35M,-130.249603,56.981098,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.350,26.928,0.2,2.749361,2.0,9.0,0.00424292,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
TA.T35M,-130.249603,56.981098,2016-01-01T00:00:00+0000 - 2017-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.610,30.901,0.2,1.300295,1.0,5.0,0.00127524,10.0,/home/kffeng/DATA_PNW/pnw_2016/STACK_acfs_BH_2016/
