netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
TA.F05A,-121.458801,45.883900,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.160,58.905,0.2,2.719581,2.0,13.0,0.00740938,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.F05A,-121.458801,45.883900,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.180,104.720,0.2,0.550549,1.0,14.0,0.00064691,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.H02A,-123.999702,44.676399,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.170,27.720,0.2,8.098310,4.0,11.0,0.04200348,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.H02A,-123.999702,44.676399,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.220,42.840,0.2,2.719096,2.0,10.0,0.01047423,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.H02A,-123.999702,44.676399,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.551907,1.0,7.0,0.01449780,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.H03A,-123.292297,44.676498,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.300,15.708,0.2,13.050072,4.0,14.0,0.00546748,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.H03A,-123.292297,44.676498,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,1.180,7.987,0.2,4.075117,2.0,4.0,0.00337040,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.H03A,-123.292297,44.676498,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.530,35.565,0.2,0.134065,1.0,3.0,0.00220730,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.H05A,-121.227097,44.647301,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.070,67.320,0.2,11.179480,4.0,10.0,0.14891408,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.H05A,-121.227097,44.647301,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.548608,2.0,12.0,0.01999761,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.H05A,-121.227097,44.647301,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.120,157.080,0.2,1.029192,1.0,9.0,0.00985991,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.I05A,-121.267502,44.162601,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.310,15.201,0.2,1.368983,4.0,8.0,0.00396629,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.I05A,-121.267502,44.162601,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.380,24.802,0.2,0.298722,2.0,8.0,0.00054859,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.I05A,-121.267502,44.162601,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.710,26.549,0.2,0.530164,1.0,8.0,0.00006450,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.J04A,-122.109299,43.240601,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.803877,4.0,9.0,0.04025022,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.J04A,-122.109299,43.240601,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.270076,2.0,6.0,0.01213083,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.J04A,-122.109299,43.240601,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.289298,1.0,8.0,0.00528073,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.K04A,-121.730698,42.613300,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.080,58.905,0.2,3.272766,4.0,9.0,0.03046616,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.K04A,-121.730698,42.613300,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.820665,2.0,15.0,0.02483733,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.K04A,-121.730698,42.613300,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.080,235.619,0.2,0.621034,1.0,13.0,0.00185726,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.L09A,-117.666702,42.019199,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.701745,4.0,15.0,0.04089366,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.L09A,-117.666702,42.019199,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.150,62.832,0.2,1.221672,2.0,6.0,0.02373564,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.L09A,-117.666702,42.019199,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.190,15.840,0.2,2.318195,1.0,3.0,0.00589319,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.M09A,-117.449699,41.423000,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.867725,4.0,12.0,0.06439332,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.M09A,-117.449699,41.423000,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.080,117.810,0.2,2.622423,2.0,16.0,0.00971207,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.M09A,-117.449699,41.423000,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.250,75.398,0.2,0.769955,1.0,9.0,0.00320616,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.M13A,-114.165497,41.360199,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.154397,4.0,9.0,0.04013002,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.M13A,-114.165497,41.360199,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.989452,2.0,9.0,0.02750192,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.M13A,-114.165497,41.360199,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.200,94.248,0.2,0.670649,1.0,11.0,0.00114809,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.N02C,-123.305702,40.821999,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.230,20.489,0.2,4.446565,4.0,9.0,0.01930107,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.N02C,-123.305702,40.821999,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.450,20.944,0.2,2.065686,2.0,7.0,0.00359692,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.N02C,-123.305702,40.821999,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.630,29.920,0.2,1.903235,1.0,5.0,0.00587589,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.N07A,-118.971603,40.772099,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.470,10.026,0.2,15.816474,4.0,8.0,0.01492705,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.N07A,-118.971603,40.772099,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.130,72.498,0.2,1.922442,2.0,11.0,0.01097880,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.N07A,-118.971603,40.772099,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.130,144.997,0.2,1.375567,1.0,11.0,0.00623764,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.N07B,-118.971100,40.779701,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.460,10.244,0.2,17.731182,4.0,8.0,0.01246399,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.N07B,-118.971100,40.779701,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.180,52.360,0.2,1.930295,2.0,13.0,0.00305956,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.N07B,-118.971100,40.779701,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.280,67.320,0.2,2.597461,1.0,10.0,0.00282187,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.N11A,-115.736000,40.816700,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.190,24.802,0.2,5.106973,4.0,13.0,0.00803193,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.N11A,-115.736000,40.816700,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.140,67.320,0.2,1.289917,2.0,13.0,0.00247769,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.N11A,-115.736000,40.816700,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.510,36.960,0.2,2.108914,1.0,9.0,0.00051371,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.N13A,-114.204498,40.855598,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.180,26.180,0.2,5.232545,4.0,8.0,0.04350452,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.N13A,-114.204498,40.855598,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.940,10.026,0.2,25.649973,2.0,7.0,0.00239571,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.N13A,-114.204498,40.855598,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.540,34.907,0.2,0.982948,1.0,9.0,0.00024693,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O01C,-123.819504,40.139801,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.310,15.201,0.2,4.969386,4.0,8.0,0.01370415,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O01C,-123.819504,40.139801,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.200,47.124,0.2,1.187192,2.0,7.0,0.00800350,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O01C,-123.819504,40.139801,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.260,72.498,0.2,1.978571,1.0,14.0,0.00071586,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O04C,-121.085999,40.320000,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.300,15.708,0.2,18.555824,4.0,9.0,0.03904722,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O04C,-121.085999,40.320000,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.280,33.660,0.2,8.083653,2.0,9.0,0.02869680,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O04C,-121.085999,40.320000,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.010,18.663,0.2,2.054802,1.0,4.0,0.00232815,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O05C,-120.917603,39.962002,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.440,10.710,0.2,7.849956,4.0,8.0,0.00876270,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O05C,-120.917603,39.962002,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.080,117.810,0.2,0.334016,2.0,17.0,0.00086660,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O05C,-120.917603,39.962002,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.290,64.998,0.2,0.897347,1.0,13.0,0.00019471,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O08A,-118.154999,40.290298,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.480,9.817,0.2,45.769290,4.0,14.0,0.00180231,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O08A,-118.154999,40.290298,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.170,55.440,0.2,0.999992,2.0,17.0,0.00053874,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O08A,-118.154999,40.290298,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.150,125.664,0.2,0.801872,1.0,16.0,0.00064204,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O09A,-117.189903,40.169701,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.332023,4.0,9.0,0.07042823,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O09A,-117.189903,40.169701,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.120,78.540,0.2,2.980290,2.0,8.0,0.03978765,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O09A,-117.189903,40.169701,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.530,35.565,0.2,0.825638,1.0,3.0,0.02000323,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O10A,-116.499901,40.291698,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.671248,4.0,8.0,0.04475119,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O10A,-116.499901,40.291698,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.080,117.810,0.2,2.859487,2.0,5.0,0.06220756,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O10A,-116.499901,40.291698,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.160,117.810,0.2,1.325399,1.0,11.0,0.00707122,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O12A,-114.745399,40.267899,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.170,27.720,0.2,2.251865,4.0,9.0,0.01727664,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
TA.O12A,-114.745399,40.267899,2006-01-01T00:00:00+0000 - 2007-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.080,117.810,0.2,0.468620,2.0,4.0,0.01894468,10.0,/home/kffeng/DATA_PNW/pnw_2006/STACK_acfs_BH_2006/
