netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
CC.CIHL,-121.148621,43.750969,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.280,33.660,0.2,1.889662,2.0,11.0,0.00280341,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CIHL,-121.148621,43.750969,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.060,314.159,0.2,0.261639,1.0,13.0,0.00141956,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CLBH,-122.143494,42.907745,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.060,78.540,0.2,1.385440,4.0,15.0,0.00898569,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CLBH,-122.143494,42.907745,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.250,37.699,0.2,2.010420,2.0,12.0,0.00276581,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CLBH,-122.143494,42.907745,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.370,50.945,0.2,1.289638,1.0,9.0,0.00234298,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CLCV,-122.088882,42.976139,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.100,47.124,0.2,1.556872,4.0,15.0,0.00678903,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CLCV,-122.088882,42.976139,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.422400,2.0,11.0,0.00352963,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CLCV,-122.088882,42.976139,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.150,16.391,0.2,0.777207,1.0,3.0,0.00302526,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CLMS,-122.016258,42.922958,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.160,29.452,0.2,1.440025,4.0,12.0,0.00577134,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CLMS,-122.016258,42.922958,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.150,62.832,0.2,0.213324,2.0,10.0,0.00128540,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CLMS,-122.016258,42.922958,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.010,18.663,0.2,0.411454,1.0,4.0,0.00052130,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CPCO,-121.233192,43.722012,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.060,78.540,0.2,5.560726,4.0,14.0,0.04906778,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CPCO,-121.233192,43.722012,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.210,44.880,0.2,3.209489,2.0,16.0,0.00147782,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CPCO,-121.233192,43.722012,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.050,376.991,0.2,0.154236,1.0,16.0,0.00053779,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CRBN,-121.961060,46.988132,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.170,27.720,0.2,4.270957,4.0,13.0,0.01085976,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CRBN,-121.961060,46.988132,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.130,72.498,0.2,0.229129,2.0,5.0,0.00510163,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.CRBN,-121.961060,46.988132,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.430,43.836,0.2,1.026060,1.0,6.0,0.00196082,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.GTWY,-121.916763,46.740162,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.150,31.416,0.2,2.426309,4.0,12.0,0.00743859,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.GTWY,-121.916763,46.740162,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.320,29.452,0.2,0.231109,2.0,8.0,0.00093945,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.GTWY,-121.916763,46.740162,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.860,21.918,0.2,3.977462,1.0,10.0,0.00003072,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.HIYU,-121.807396,45.435230,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.120,39.270,0.2,5.172035,4.0,18.0,0.01261114,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.HIYU,-121.807396,45.435230,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.050,188.496,0.2,2.447587,2.0,17.0,0.01224145,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.HIYU,-121.807396,45.435230,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.100,188.496,0.2,1.079392,1.0,14.0,0.00398158,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.KAUT,-121.857391,46.730263,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.130,36.249,0.2,0.694110,4.0,16.0,0.00163626,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.KAUT,-121.857391,46.730263,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,1.510,6.242,0.2,1.850902,2.0,4.0,0.00020726,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.KAUT,-121.857391,46.730263,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.880,21.420,0.2,2.068587,1.0,8.0,0.00009517,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.LSON,-121.647079,45.359612,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.050,94.248,0.2,4.125985,4.0,17.0,0.02108228,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.LSON,-121.647079,45.359612,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.020,471.239,0.2,0.904790,2.0,15.0,0.01209620,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.LSON,-121.647079,45.359612,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.300,62.832,0.2,0.518698,1.0,11.0,0.00059107,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.NORM,-121.252678,43.738960,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.120,39.270,0.2,3.150244,4.0,16.0,0.00979902,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.NORM,-121.252678,43.738960,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.130,72.498,0.2,0.766328,2.0,17.0,0.00163291,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.NORM,-121.252678,43.738960,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.090,209.440,0.2,0.545665,1.0,17.0,0.00181202,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.OBSR,-121.815331,46.899719,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.167662,4.0,13.0,0.05476953,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.OBSR,-121.815331,46.899719,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.210,44.880,0.2,3.121788,2.0,15.0,0.00309678,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.OBSR,-121.815331,46.899719,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.410,45.975,0.2,1.124463,1.0,11.0,0.00025354,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.OPCH,-121.571175,46.731319,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.230964,4.0,10.0,0.03966331,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.OPCH,-121.571175,46.731319,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.240,39.270,0.2,0.762649,2.0,9.0,0.00240733,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.OPCH,-121.571175,46.731319,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.470,40.105,0.2,5.153485,1.0,10.0,0.00271687,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PALM,-121.705536,45.358574,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.190,24.802,0.2,4.272407,4.0,8.0,0.03219774,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PALM,-121.705536,45.358574,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.090,104.720,0.2,2.803914,2.0,14.0,0.01499626,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PALM,-121.705536,45.358574,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.500,37.699,0.2,6.024748,1.0,15.0,0.00011876,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PANH,-121.642593,46.859032,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.170,27.720,0.2,1.612993,4.0,8.0,0.01392253,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PANH,-121.642593,46.859032,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,1.110,8.491,0.2,3.852189,2.0,4.0,0.00329205,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PANH,-121.642593,46.859032,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.810,23.271,0.2,0.586256,1.0,3.0,0.00376167,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PARA,-121.742149,46.786442,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.898083,4.0,15.0,0.05567876,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PARA,-121.742149,46.786442,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.370,25.472,0.2,4.191390,2.0,10.0,0.00467838,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PARA,-121.742149,46.786442,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.440,42.840,0.2,0.531748,1.0,8.0,0.00050812,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PR01,-122.037567,46.910110,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.262161,4.0,11.0,0.06622962,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PR01,-122.037567,46.910110,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.260,36.249,0.2,0.543595,2.0,9.0,0.00223523,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PR01,-122.037567,46.910110,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.390,48.332,0.2,2.053482,1.0,12.0,0.00039688,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PR02,-122.048637,46.918304,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.120,39.270,0.2,0.456458,4.0,10.0,0.00390393,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PR02,-122.048637,46.918304,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.400,23.562,0.2,1.012712,2.0,13.0,0.00007022,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PR02,-122.048637,46.918304,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.450,41.888,0.2,0.924462,1.0,14.0,0.00004026,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PR03,-122.032692,46.903435,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,0.594387,4.0,17.0,0.00793890,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PR03,-122.032692,46.903435,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,1.160,8.125,0.2,1.864851,2.0,4.0,0.00178812,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PR03,-122.032692,46.903435,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.400,47.124,0.2,0.716973,1.0,12.0,0.00017394,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PR04,-121.988525,46.929749,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.280,16.830,0.2,7.950549,4.0,10.0,0.01672038,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PR04,-121.988525,46.929749,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.410,22.987,0.2,5.480945,2.0,9.0,0.00596511,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.PR04,-121.988525,46.929749,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.460,40.977,0.2,1.769937,1.0,9.0,0.00106585,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.REM,-122.185501,46.200199,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.170,27.720,0.2,12.207402,4.0,12.0,0.04158613,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.REM,-122.185501,46.200199,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.100,94.248,0.2,2.457189,2.0,13.0,0.01427815,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.REM,-122.185501,46.200199,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.550,34.272,0.2,2.627628,1.0,8.0,0.00136441,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.RUSH,-121.944389,46.903061,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.070,67.320,0.2,3.095225,4.0,17.0,0.01290413,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.RUSH,-121.944389,46.903061,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.140,67.320,0.2,3.571010,2.0,11.0,0.02176054,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.RUSH,-121.944389,46.903061,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.390,48.332,0.2,0.761902,1.0,7.0,0.00246437,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.SEP,-122.190857,46.199780,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.250,18.850,0.2,10.172113,4.0,10.0,0.02658863,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.SEP,-122.190857,46.199780,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.190,49.604,0.2,0.486716,2.0,9.0,0.00243294,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.SEP,-122.190857,46.199780,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.580,32.499,0.2,3.020050,1.0,8.0,0.00139283,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.SIFT,-121.953201,46.866871,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.130,36.249,0.2,10.782079,4.0,18.0,0.02026434,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.SIFT,-121.953201,46.866871,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.260,36.249,0.2,3.221092,2.0,7.0,0.02137783,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.SIFT,-121.953201,46.866871,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.120,157.080,0.2,0.808536,1.0,5.0,0.03004163,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.SWF2,-122.216766,46.178349,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,5.141972,4.0,15.0,0.12822710,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.SWF2,-122.216766,46.178349,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.709414,2.0,7.0,0.04874671,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.SWF2,-122.216766,46.178349,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.020,942.478,0.2,0.546510,1.0,11.0,0.00600427,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.TIMB,-121.710358,45.335720,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.458899,4.0,13.0,0.02133049,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.TIMB,-121.710358,45.335720,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.483228,2.0,15.0,0.00672715,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.TIMB,-121.710358,45.335720,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.290,64.998,0.2,1.615741,1.0,13.0,0.00083689,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.TMBU,-121.144508,43.601891,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.390,12.083,0.2,19.568853,4.0,11.0,0.00869631,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.TMBU,-121.144508,43.601891,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.210,44.880,0.2,1.361569,2.0,8.0,0.00640865,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.TMBU,-121.144508,43.601891,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.230,81.955,0.2,0.625860,1.0,10.0,0.00225967,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.VALT,-122.189247,46.214218,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,5.269421,4.0,11.0,0.16350799,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.VALT,-122.189247,46.214218,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.040,235.619,0.2,1.988738,2.0,12.0,0.02215342,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.VALT,-122.189247,46.214218,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.280,67.320,0.2,1.433864,1.0,8.0,0.00404624,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.VOIT,-121.983398,46.966331,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.020,235.619,0.2,2.412261,4.0,11.0,0.03448434,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
CC.VOIT,-121.983398,46.966331,2021-01-01T00:00:00+0000 - 2022-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.380,24.802,0.2,2.162634,2.0,4.0,0.03366601,10.0,/home/kffeng/DATA_PNW/pnw_2021/STACK_acfs_BH_2021/
