netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
TA.C05A,-121.689499,47.694698,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.340,55.440,0.2,1.444828,1.0,8.0,0.00341569,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.C08A,-119.045403,47.784901,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.014505,4.0,10.0,0.08628139,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.C08A,-119.045403,47.784901,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,2.365797,2.0,5.0,0.08505329,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.C08A,-119.045403,47.784901,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,1.109270,1.0,2.0,0.09433148,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.D06A,-120.844498,47.193501,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.050,94.248,0.2,5.230784,4.0,10.0,0.07204914,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.D06A,-120.844498,47.193501,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.030,314.159,0.2,1.823326,2.0,8.0,0.05016282,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.D06A,-120.844498,47.193501,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.020,942.478,0.2,1.233193,1.0,9.0,0.02197998,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.E03A,-123.563202,46.545898,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.260,18.125,0.2,8.018474,4.0,9.0,0.02515142,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.E03A,-123.563202,46.545898,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.560,16.830,0.2,2.691998,2.0,4.0,0.01936268,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.E03A,-123.563202,46.545898,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.260,72.498,0.2,0.423926,1.0,6.0,0.00455197,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.E07A,-119.854797,46.558498,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.270,17.453,0.2,10.113868,4.0,9.0,0.03282498,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.E07A,-119.854797,46.558498,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.160,58.905,0.2,2.106640,2.0,16.0,0.00211911,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.E07A,-119.854797,46.558498,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.200,94.248,0.2,2.187973,1.0,19.0,0.00079729,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.E14A,-113.492599,46.416199,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,0.885533,4.0,11.0,0.01614625,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.E14A,-113.492599,46.416199,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.230,40.977,0.2,2.435655,2.0,6.0,0.01901523,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.E14A,-113.492599,46.416199,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.190,99.208,0.2,0.672929,1.0,6.0,0.00963776,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.F03A,-123.559097,45.930599,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.874788,4.0,10.0,0.06445402,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.F03A,-123.559097,45.930599,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.430,21.918,0.2,4.476306,2.0,5.0,0.03024504,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.F03A,-123.559097,45.930599,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.560,33.660,0.2,1.989804,1.0,6.0,0.00390818,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.F14A,-113.369904,45.812199,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.250,18.850,0.2,13.974502,4.0,10.0,0.03047209,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.F14A,-113.369904,45.812199,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.430,21.918,0.2,3.898654,2.0,8.0,0.00575908,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.F14A,-113.369904,45.812199,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.650,28.999,0.2,0.700953,1.0,6.0,0.00101081,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.F16A,-111.626198,45.784302,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.170,27.720,0.2,4.054730,4.0,13.0,0.01282140,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.F16A,-111.626198,45.784302,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.170,55.440,0.2,2.577084,2.0,11.0,0.01176621,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.F16A,-111.626198,45.784302,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,1.007028,1.0,17.0,0.01490756,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G06A,-120.635101,45.235699,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,5.336151,4.0,9.0,0.13945253,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G06A,-120.635101,45.235699,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.920884,2.0,6.0,0.05923675,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G06A,-120.635101,45.235699,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.957297,1.0,4.0,0.09281738,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G08A,-118.959503,45.290401,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.070,67.320,0.2,2.363380,4.0,11.0,0.02714925,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G08A,-118.959503,45.290401,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.140,67.320,0.2,3.299240,2.0,10.0,0.02981649,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G08A,-118.959503,45.290401,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.220,85.680,0.2,0.777707,1.0,2.0,0.07827429,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G11A,-116.267998,45.399700,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.044075,4.0,9.0,0.07537912,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G11A,-116.267998,45.399700,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.270,34.907,0.2,2.958332,2.0,4.0,0.06889101,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G11A,-116.267998,45.399700,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.060,314.159,0.2,0.404428,1.0,7.0,0.00944748,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G14A,-113.460403,45.243198,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.130,36.249,0.2,1.337599,4.0,12.0,0.00707211,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G14A,-113.460403,45.243198,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.100,94.248,0.2,2.077491,2.0,17.0,0.00487603,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G14A,-113.460403,45.243198,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.240,78.540,0.2,0.569611,1.0,11.0,0.00060560,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G15A,-112.488701,45.166000,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.080,58.905,0.2,4.102420,4.0,11.0,0.04770472,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G15A,-112.488701,45.166000,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.490,19.234,0.2,3.779053,2.0,6.0,0.00734825,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G15A,-112.488701,45.166000,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.400,47.124,0.2,1.527008,1.0,7.0,0.00460341,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G17A,-110.739799,45.321201,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.100,47.124,0.2,8.047420,4.0,8.0,0.12659632,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G17A,-110.739799,45.321201,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.170,55.440,0.2,0.715899,2.0,6.0,0.01239537,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.G17A,-110.739799,45.321201,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.100,188.496,0.2,0.183672,1.0,7.0,0.00301721,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.H15A,-112.643898,44.617298,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.110,42.840,0.2,3.830567,4.0,10.0,0.03451574,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.H15A,-112.643898,44.617298,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.370,25.472,0.2,3.085856,2.0,4.0,0.05156025,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.H15A,-112.643898,44.617298,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.550,34.272,0.2,0.954148,1.0,6.0,0.00150002,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.H16A,-111.247803,44.703800,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,0.558773,4.0,15.0,0.00683712,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.H16A,-111.247803,44.703800,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.380,24.802,0.2,0.553964,2.0,4.0,0.00680480,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.H16A,-111.247803,44.703800,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.780,24.166,0.2,1.167292,1.0,4.0,0.00405102,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.H17A,-110.576202,44.395100,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.030,157.080,0.2,5.756604,4.0,14.0,0.05021244,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.H17A,-110.576202,44.395100,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.050,188.496,0.2,1.114492,2.0,9.0,0.01806951,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.H17A,-110.576202,44.395100,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.140,134.640,0.2,0.683324,1.0,13.0,0.00138931,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.I09A,-117.740700,43.973301,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.200,23.562,0.2,2.873674,4.0,10.0,0.01305550,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.I09A,-117.740700,43.973301,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.140,67.320,0.2,1.122948,2.0,4.0,0.03215684,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.I09A,-117.740700,43.973301,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.440,42.840,0.2,2.277719,1.0,8.0,0.00202012,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.I15A,-112.485001,43.999699,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.070,67.320,0.2,3.119855,4.0,11.0,0.03438653,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.I15A,-112.485001,43.999699,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.070,134.640,0.2,0.512270,2.0,5.0,0.00983064,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.I15A,-112.485001,43.999699,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.770,10.649,0.2,4.864848,1.0,3.0,0.00231306,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.I16A,-111.486801,43.875599,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.240,19.635,0.2,2.718617,4.0,8.0,0.01226742,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.I16A,-111.486801,43.875599,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.270,34.907,0.2,0.644757,2.0,6.0,0.00628936,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.I16A,-111.486801,43.875599,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.120,157.080,0.2,0.726554,1.0,11.0,0.00256995,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.I17A,-110.575897,43.919998,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.060,78.540,0.2,3.144930,4.0,10.0,0.05007476,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.I17A,-110.575897,43.919998,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.020,471.239,0.2,0.965795,2.0,21.0,0.00575692,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.I17A,-110.575897,43.919998,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.150,125.664,0.2,1.512998,1.0,11.0,0.00621345,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.J10A,-116.766998,43.427502,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.150,31.416,0.2,4.020280,4.0,12.0,0.02015072,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.J10A,-116.766998,43.427502,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.300,31.416,0.2,2.442321,2.0,15.0,0.00083182,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.J10A,-116.766998,43.427502,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.360,52.360,0.2,1.732164,1.0,14.0,0.00030218,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.J16A,-111.611900,43.274101,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.090,52.360,0.2,10.426330,4.0,9.0,0.15734451,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.J16A,-111.611900,43.274101,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.630978,2.0,10.0,0.07830181,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.J16A,-111.611900,43.274101,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.637469,1.0,10.0,0.01604461,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.J17A,-110.711800,43.362900,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.020,235.619,0.2,3.997505,4.0,9.0,0.10347544,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.J17A,-110.711800,43.362900,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.280,33.660,0.2,5.138553,2.0,11.0,0.00865910,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.J17A,-110.711800,43.362900,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.300,62.832,0.2,1.221417,1.0,9.0,0.00192926,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.K14A,-113.176003,42.545200,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.949576,4.0,10.0,0.08659734,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
TA.K14A,-113.176003,42.545200,2008-01-01T00:00:00+0000 - 2009-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.406801,2.0,6.0,0.01592558,10.0,/home/kffeng/DATA_PNW/pnw_2008/STACK_acfs_BH_2008/
