netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
CC.SWNB,-121.355347,43.672741,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.260,72.498,0.2,3.049704,1.0,15.0,0.00189204,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
CC.TMBU,-121.144508,43.601891,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.270,17.453,0.2,10.752507,4.0,11.0,0.01533814,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
CC.TMBU,-121.144508,43.601891,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.040,235.619,0.2,0.485517,2.0,9.0,0.00675758,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
CC.TMBU,-121.144508,43.601891,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.160,117.810,0.2,0.532273,1.0,10.0,0.00331990,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.A04D,-122.706299,48.720100,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.060,78.540,0.2,2.389484,4.0,9.0,0.03928975,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.A04D,-122.706299,48.720100,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.240,39.270,0.2,1.334084,2.0,9.0,0.00504646,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.A04D,-122.706299,48.720100,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.460,40.977,0.2,1.034717,1.0,7.0,0.00155704,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.B05D,-122.096001,48.264099,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.070,67.320,0.2,6.267707,4.0,9.0,0.11375547,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.B05D,-122.096001,48.264099,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.380,24.802,0.2,1.583317,2.0,7.0,0.00540212,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.B05D,-122.096001,48.264099,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.560,33.660,0.2,2.269877,1.0,11.0,0.00022774,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.F05D,-121.459702,45.885201,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.210,22.440,0.2,2.282829,4.0,11.0,0.00674268,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.F05D,-121.459702,45.885201,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.110,85.680,0.2,1.394496,2.0,10.0,0.00600190,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.F05D,-121.459702,45.885201,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.370,50.945,0.2,2.274937,1.0,14.0,0.00032545,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.H04D,-122.737701,44.523399,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.070,67.320,0.2,4.257146,4.0,9.0,0.06031155,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.H04D,-122.737701,44.523399,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.506955,2.0,4.0,0.02598309,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.H04D,-122.737701,44.523399,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.100,188.496,0.2,1.231634,1.0,3.0,0.06755942,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.H17A,-110.576202,44.395100,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.080,58.905,0.2,2.300418,4.0,14.0,0.01309057,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.H17A,-110.576202,44.395100,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.490,19.234,0.2,3.949216,2.0,8.0,0.00319118,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.H17A,-110.576202,44.395100,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.200,94.248,0.2,0.995811,1.0,12.0,0.00115975,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.J04D,-122.109299,43.240501,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.271520,4.0,11.0,0.02653632,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.J04D,-122.109299,43.240501,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.240,39.270,0.2,1.209084,2.0,10.0,0.00302942,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.J04D,-122.109299,43.240501,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,1.189963,1.0,14.0,0.01628775,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.K04D,-121.753502,42.624599,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.214466,4.0,13.0,0.06565225,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.K04D,-121.753502,42.624599,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.940072,2.0,13.0,0.03029242,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.K04D,-121.753502,42.624599,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.653433,1.0,15.0,0.00859250,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.M04C,-121.839302,41.782600,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.210,22.440,0.2,3.029154,4.0,10.0,0.01021070,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.M04C,-121.839302,41.782600,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.508676,2.0,5.0,0.03036671,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
TA.M04C,-121.839302,41.782600,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.320,58.905,0.2,1.064411,1.0,5.0,0.01070774,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
US.AHID,-111.100403,42.765400,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.120,39.270,0.2,2.599688,4.0,12.0,0.01809857,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
US.AHID,-111.100403,42.765400,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.229946,2.0,16.0,0.01037840,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
US.AHID,-111.100403,42.765400,2015-01-01T00:00:00+0000 - 2016-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.220,85.680,0.2,1.259683,1.0,17.0,0.00028361,10.0,/home/kffeng/DATA_PNW/pnw_2015/STACK_acfs_BH_2015/
