netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
TA.I05A,-121.267502,44.162601,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.330,28.560,0.2,0.269531,2.0,8.0,0.00058726,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
TA.I05A,-121.267502,44.162601,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.630,29.920,0.2,0.446244,1.0,8.0,0.00009916,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
TA.M03C,-122.122002,41.274200,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.303308,4.0,18.0,0.03401464,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
TA.M03C,-122.122002,41.274200,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.020,471.239,0.2,0.557076,2.0,6.0,0.02255190,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
TA.M03C,-122.122002,41.274200,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.998929,1.0,14.0,0.00949978,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
TA.M05C,-121.145699,41.359299,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,3.207473,4.0,10.0,0.09945755,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
TA.M05C,-121.145699,41.359299,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.200,47.124,0.2,1.780625,2.0,10.0,0.00840988,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
TA.M05C,-121.145699,41.359299,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.340,55.440,0.2,1.395268,1.0,9.0,0.00224524,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
TA.O04C,-121.085999,40.320000,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.240,19.635,0.2,12.058798,4.0,10.0,0.02759308,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
TA.O04C,-121.085999,40.320000,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.270,34.907,0.2,8.419838,2.0,10.0,0.01762591,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
TA.O04C,-121.085999,40.320000,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.550,34.272,0.2,1.508668,1.0,7.0,0.00178705,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
TA.O05C,-120.917603,39.962002,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.410,11.494,0.2,6.750562,4.0,8.0,0.01038592,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
TA.O05C,-120.917603,39.962002,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.090,104.720,0.2,0.380367,2.0,19.0,0.00061452,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
TA.O05C,-120.917603,39.962002,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.300,62.832,0.2,1.514981,1.0,16.0,0.00017950,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
US.AHID,-111.100403,42.765400,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.070,67.320,0.2,2.748929,4.0,13.0,0.02311098,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
US.AHID,-111.100403,42.765400,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.859599,2.0,18.0,0.02034950,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
US.AHID,-111.100403,42.765400,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.170,110.880,0.2,0.901988,1.0,18.0,0.00032785,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
US.LKWY,-110.400002,44.565201,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.200,23.562,0.2,2.944052,4.0,8.0,0.02269572,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
US.LKWY,-110.400002,44.565201,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.250,37.699,0.2,3.517511,2.0,12.0,0.00531481,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
US.LKWY,-110.400002,44.565201,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.290,64.998,0.2,4.041001,1.0,21.0,0.00020180,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.A04,-122.916397,59.981098,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.324651,4.0,12.0,0.02768091,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.A04,-122.916397,59.981098,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.250,37.699,0.2,1.286464,2.0,13.0,0.00046730,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.A04,-122.916397,59.981098,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.680,27.720,0.2,2.072722,1.0,7.0,0.00043682,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.B01,-123.267601,58.898499,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.364991,4.0,10.0,0.04982205,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.B01,-123.267601,58.898499,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.680,13.860,0.2,3.322677,2.0,4.0,0.01179946,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.B01,-123.267601,58.898499,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.630,11.564,0.2,3.642624,1.0,2.0,0.01722528,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.B05,-125.766998,58.930500,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.050,94.248,0.2,1.782140,4.0,8.0,0.03266103,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.B05,-125.766998,58.930500,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.360,26.180,0.2,0.333540,2.0,4.0,0.00458080,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.B05,-125.766998,58.930500,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.390,13.561,0.2,3.560023,1.0,4.0,0.00131476,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.B12,-131.744400,59.932999,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.110,42.840,0.2,3.183488,4.0,15.0,0.01196313,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.B12,-131.744400,59.932999,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.210741,2.0,9.0,0.00670369,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.B12,-131.744400,59.932999,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.170,110.880,0.2,0.132630,1.0,9.0,0.00049814,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C02,-122.713898,58.096500,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.020,235.619,0.2,1.353916,4.0,15.0,0.02263633,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C02,-122.713898,58.096500,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.130,72.498,0.2,1.958673,2.0,12.0,0.00787502,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C02,-122.713898,58.096500,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.320,58.905,0.2,0.884331,1.0,9.0,0.00060214,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C08,-120.743301,56.264599,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,4.560702,4.0,13.0,0.11603031,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C08,-120.743301,56.264599,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.070,134.640,0.2,2.996019,2.0,16.0,0.01503523,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C08,-120.743301,56.264599,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.620,30.403,0.2,6.167313,1.0,6.0,0.01051323,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C10,-119.885300,55.462101,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.120,39.270,0.2,3.416566,4.0,8.0,0.04368839,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C10,-119.885300,55.462101,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.790,11.930,0.2,5.873707,2.0,4.0,0.00935688,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C10,-119.885300,55.462101,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,1.720,10.959,0.2,13.216864,1.0,5.0,0.00028747,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C12,-118.367401,55.198700,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.140,33.660,0.2,6.415986,4.0,8.0,0.07170913,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C12,-118.367401,55.198700,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.370,25.472,0.2,1.580376,2.0,4.0,0.02363598,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C12,-118.367401,55.198700,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.680,27.720,0.2,0.900779,1.0,4.0,0.00353381,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C16,-115.044403,53.899799,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.460,10.244,0.2,21.249758,4.0,9.0,0.00932841,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C16,-115.044403,53.899799,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.280,33.660,0.2,2.609510,2.0,15.0,0.00034384,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C16,-115.044403,53.899799,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.270,69.813,0.2,0.867436,1.0,13.0,0.00033469,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C17,-114.255402,53.617901,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.170,27.720,0.2,4.727563,4.0,13.0,0.00901400,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C17,-114.255402,53.617901,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.080,117.810,0.2,0.389559,2.0,11.0,0.00064607,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
XN.C17,-114.255402,53.617901,2005-01-01T00:00:00+0000 - 2006-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.640,29.452,0.2,3.382688,1.0,7.0,0.00101621,10.0,/home/kffeng/DATA_PNW/pnw_2005/STACK_acfs_BH_2005/
