netst,stlo,stla,timerange,fband,fmin,fmax,fwcen,intb,intQ,mean_free,scaling_amp,tbeg,tend,noiselevel,madratio,data_path
TA.A12A,-115.652603,48.933899,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.070,134.640,0.2,1.761705,2.0,15.0,0.00633849,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.A12A,-115.652603,48.933899,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.220,85.680,0.2,1.865616,1.0,10.0,0.00382397,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.B04A,-123.503998,48.057499,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,0.533027,4.0,15.0,0.00534000,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.B04A,-123.503998,48.057499,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.358962,2.0,6.0,0.01307474,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.B04A,-123.503998,48.057499,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.260,72.498,0.2,1.621804,1.0,4.0,0.02757471,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.B05A,-122.096001,48.264099,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.936301,4.0,11.0,0.05422920,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.B05A,-122.096001,48.264099,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.760,12.401,0.2,2.496535,2.0,4.0,0.00569574,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.B05A,-122.096001,48.264099,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.700,26.928,0.2,2.790602,1.0,9.0,0.00024673,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.B10A,-117.225197,48.299500,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.030,157.080,0.2,2.577833,4.0,8.0,0.07119427,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.B10A,-117.225197,48.299500,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,3.969277,2.0,13.0,0.07096269,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.B10A,-117.225197,48.299500,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.110,171.360,0.2,0.565358,1.0,7.0,0.01018926,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.B12A,-115.588898,48.469398,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.040,117.810,0.2,1.593006,4.0,8.0,0.02275726,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.B12A,-115.588898,48.469398,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.070,134.640,0.2,1.099544,2.0,15.0,0.00479697,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.B12A,-115.588898,48.469398,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.130,144.997,0.2,0.372198,1.0,9.0,0.00267626,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.B16A,-111.707298,48.412800,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.060,78.540,0.2,4.110766,4.0,10.0,0.05445704,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.B16A,-111.707298,48.412800,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.080,117.810,0.2,1.043654,2.0,13.0,0.00437397,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.B16A,-111.707298,48.412800,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.200,94.248,0.2,1.749975,1.0,12.0,0.00336210,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.C04A,-122.971802,47.717201,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.150,31.416,0.2,2.421019,4.0,13.0,0.00786770,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.C04A,-122.971802,47.717201,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,0.129804,2.0,6.0,0.00577759,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.C04A,-122.971802,47.717201,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.060,314.159,0.2,0.197852,1.0,10.0,0.00064690,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.C05A,-121.689499,47.694698,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.310,15.201,0.2,10.810972,4.0,13.0,0.00454507,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.C05A,-121.689499,47.694698,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.050,188.496,0.2,0.228319,2.0,14.0,0.00131834,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.C05A,-121.689499,47.694698,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.360,52.360,0.2,1.180770,1.0,14.0,0.00012996,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.C09A,-118.274101,47.800598,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.200,23.562,0.2,0.853924,4.0,10.0,0.00350580,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.C09A,-118.274101,47.800598,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.080,117.810,0.2,0.865612,2.0,8.0,0.01334215,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.C09A,-118.274101,47.800598,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.220,85.680,0.2,0.666790,1.0,10.0,0.00066981,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.D06A,-120.844498,47.193501,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.070,67.320,0.2,7.179217,4.0,19.0,0.03205967,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.D06A,-120.844498,47.193501,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.030,314.159,0.2,2.386254,2.0,17.0,0.02103514,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.D06A,-120.844498,47.193501,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.110,171.360,0.2,1.567463,1.0,10.0,0.00539480,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.D07A,-119.973198,47.193600,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.120,39.270,0.2,3.314477,4.0,12.0,0.01841322,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.D07A,-119.973198,47.193600,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.030,314.159,0.2,2.354448,2.0,10.0,0.04000713,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.D07A,-119.973198,47.193600,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.330847,1.0,10.0,0.00338191,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E03A,-123.563202,46.545898,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.230,20.489,0.2,7.489449,4.0,10.0,0.02411265,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E03A,-123.563202,46.545898,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.520,18.125,0.2,2.038111,2.0,4.0,0.01532350,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E03A,-123.563202,46.545898,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.330,57.120,0.2,0.791011,1.0,7.0,0.00333210,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E07A,-119.854797,46.558498,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.130,36.249,0.2,2.281198,4.0,12.0,0.01097142,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E07A,-119.854797,46.558498,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.170,55.440,0.2,2.265673,2.0,16.0,0.00202023,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E07A,-119.854797,46.558498,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.200,94.248,0.2,2.588398,1.0,20.0,0.00091706,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E08A,-119.059502,46.491100,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.180,26.180,0.2,0.672436,4.0,10.0,0.00356898,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E08A,-119.059502,46.491100,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.050,188.496,0.2,1.138591,2.0,13.0,0.01397674,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E08A,-119.059502,46.491100,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.120,157.080,0.2,0.816335,1.0,14.0,0.00326748,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E10A,-117.110199,46.485001,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.340,13.860,0.2,5.722548,4.0,8.0,0.01267267,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E10A,-117.110199,46.485001,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.190,49.604,0.2,2.010835,2.0,13.0,0.00303146,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E10A,-117.110199,46.485001,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.180,104.720,0.2,1.603255,1.0,14.0,0.00279808,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E13A,-114.188004,46.442299,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.190,24.802,0.2,3.425288,4.0,8.0,0.03061169,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E13A,-114.188004,46.442299,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.750,12.566,0.2,6.474004,2.0,4.0,0.01537940,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E13A,-114.188004,46.442299,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.380,49.604,0.2,0.870444,1.0,6.0,0.00506956,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E14A,-113.492599,46.416199,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,1.056394,4.0,10.0,0.02756794,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E14A,-113.492599,46.416199,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.290,32.499,0.2,3.207115,2.0,7.0,0.01571174,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.E14A,-113.492599,46.416199,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.240,78.540,0.2,0.423030,1.0,6.0,0.00298616,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.ELFS,-120.727898,40.618301,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.230,20.489,0.2,8.405679,4.0,17.0,0.00394067,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.ELFS,-120.727898,40.618301,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.180,52.360,0.2,0.738687,2.0,18.0,0.00029801,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.ELFS,-120.727898,40.618301,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.670,28.134,0.2,0.817419,1.0,3.0,0.00580796,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F03A,-123.559097,45.930599,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.010,471.239,0.2,2.690273,4.0,10.0,0.06374576,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F03A,-123.559097,45.930599,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.210,44.880,0.2,1.957580,2.0,5.0,0.02659593,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F03A,-123.559097,45.930599,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.640,29.452,0.2,2.996906,1.0,7.0,0.00186009,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F05A,-121.458801,45.883900,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.280,16.830,0.2,5.799855,4.0,12.0,0.00557576,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F05A,-121.458801,45.883900,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.200,47.124,0.2,2.698763,2.0,13.0,0.00447128,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F05A,-121.458801,45.883900,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.210,89.760,0.2,0.472732,1.0,13.0,0.00042421,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F06A,-120.781700,45.766399,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.390,12.083,0.2,3.150051,4.0,8.0,0.00377573,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F06A,-120.781700,45.766399,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.430,21.918,0.2,9.599322,2.0,10.0,0.00578053,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F06A,-120.781700,45.766399,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.210,89.760,0.2,1.247250,1.0,14.0,0.00127349,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F07A,-119.927803,45.895100,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.080,58.905,0.2,0.642489,4.0,9.0,0.01047790,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F07A,-119.927803,45.895100,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,2.889016,2.0,19.0,0.04938619,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F07A,-119.927803,45.895100,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.160,117.810,0.2,0.283326,1.0,11.0,0.00080393,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F09A,-117.909401,45.708698,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.160,29.452,0.2,11.045129,4.0,11.0,0.06278094,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F09A,-117.909401,45.708698,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.020,471.239,0.2,1.244958,2.0,12.0,0.01897078,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F09A,-117.909401,45.708698,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.350,53.856,0.2,2.650082,1.0,9.0,0.00375174,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F14A,-113.369904,45.812199,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.260,18.125,0.2,14.623772,4.0,10.0,0.02879492,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F14A,-113.369904,45.812199,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.660,14.280,0.2,7.247576,2.0,6.0,0.01012812,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F14A,-113.369904,45.812199,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.700,26.928,0.2,0.586226,1.0,2.0,0.00186648,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F16A,-111.626198,45.784302,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.040,117.810,0.2,2.928035,4.0,9.0,0.05658256,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F16A,-111.626198,45.784302,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,1.709706,2.0,4.0,0.12069450,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.F16A,-111.626198,45.784302,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,1.591131,1.0,9.0,0.05682213,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.G14A,-113.460403,45.243198,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.060,78.540,0.2,0.968964,4.0,13.0,0.00676861,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.G14A,-113.460403,45.243198,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.090,104.720,0.2,2.105987,2.0,17.0,0.00666331,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.G14A,-113.460403,45.243198,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.200,94.248,0.2,0.928636,1.0,11.0,0.00136795,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.H02A,-123.999702,44.676399,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.190,24.802,0.2,9.276560,4.0,11.0,0.04044095,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.H02A,-123.999702,44.676399,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.230,40.977,0.2,1.868076,2.0,10.0,0.00510697,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.H02A,-123.999702,44.676399,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.010,1884.956,0.2,0.436747,1.0,8.0,0.01588359,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.H05A,-121.227097,44.647301,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.110,42.840,0.2,13.740429,4.0,10.0,0.14567683,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.H05A,-121.227097,44.647301,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.010,942.478,0.2,2.151169,2.0,11.0,0.04026063,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.H05A,-121.227097,44.647301,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,2.0-4.0,2.0,4.0,18.85,0.140,134.640,0.2,1.333463,1.0,10.0,0.00820230,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.H09A,-117.664299,44.665298,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,0.5-1.0,0.5,1.0,4.71,0.210,22.440,0.2,6.536711,4.0,10.0,0.02888050,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
TA.H09A,-117.664299,44.665298,2007-01-01T00:00:00+0000 - 2008-01-01T00:00:00+0000,1.0-2.0,1.0,2.0,9.42,0.210,44.880,0.2,2.991847,2.0,14.0,0.00255574,10.0,/home/kffeng/DATA_PNW/pnw_2007/STACK_acfs_BH_2007/
